timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-23T00:00:00,21.187,0.996,139.788,174.434
2021-05-23T00:05:00,20.537,0.997,123.177,148.396
2021-05-23T00:10:00,25.488,0.82,619.137,254.103
2021-05-23T00:15:00,33.605,0.933,1323.681,334.876
2021-05-23T00:20:00,30.397,1.004,188.866,390.663
2021-05-23T00:25:00,27.254,0.998,212.334,336.723
2021-05-23T00:35:00,29.896,0.874,663.323,409.208
2021-05-23T00:40:00,27.179,0.956,708.931,390.05
2021-05-23T00:45:00,22.91,0.985,159.045,306.532
2021-05-23T00:50:00,19.763,0.919,133.221,185.968
2021-05-23T00:55:00,21.699,1.001,377.437,192.123
2021-05-23T01:00:00,24.528,0.995,361.546,318.772
2021-05-23T01:05:00,22.576,1.002,128.723,265.356
2021-05-23T01:10:00,22.2,0.968,223.902,177.8
2021-05-23T01:15:00,23.855,1.003,246.146,234.79
2021-05-23T01:20:00,27.4,0.979,187.634,354.343
2021-05-23T01:25:00,29.001,1.002,220.286,263.403
2021-05-23T01:30:00,30.901,1.004,160.624,425.171
2021-05-23T01:35:00,29.095,1.001,142.269,342.469
2021-05-23T01:40:00,32.745,0.729,482.016,101.18
2021-05-23T01:45:00,13.568,0.996,203.346,52.597
2021-05-23T01:50:00,14.657,1.003,224.547,69.234
2021-05-23T01:55:00,14.41,0.924,488.693,48.969
2021-05-23T02:00:00,28.541,1.002,333.634,300.631
2021-05-23T02:05:00,22.314,1.003,219.905,177.238
2021-05-23T02:10:00,23.455,1.001,212.224,162.956
2021-05-23T02:15:00,24.227,0.985,249.52,148.636
2021-05-23T02:20:00,44.367,0.868,942.803,778.211
2021-05-23T02:25:00,38.952,1.002,207.002,789.585
2021-05-23T02:30:00,46.364,0.959,5056.661,1920.107
2021-05-23T02:35:00,61.78,1.004,2501.114,1616.066
2021-05-23T02:40:00,53.214,0.931,806.644,786.989
2021-05-23T02:45:00,43.792,0.887,1387.206,675.367
2021-05-23T02:50:00,45.525,1.002,782.912,747.336
2021-05-23T02:55:00,37.142,0.97,590.821,453.932
2021-05-23T03:00:00,38.767,1.003,589.774,495.703
2021-05-23T03:05:00,39.439,0.72,1220.166,177.977
2021-05-23T03:10:00,46.532,1.002,2003.351,636.859
2021-05-23T03:15:00,34.572,0.982,1578.85,316.852
2021-05-23T03:20:00,44.551,0.909,1094.389,569.373
2021-05-23T03:25:00,32.531,1.002,395.378,296.728
2021-05-23T03:30:00,24.37,1.003,906.609,140.893
2021-05-23T03:35:00,47.983,0.945,2007.8,970.973
2021-05-23T03:40:00,47.396,1.003,1108.716,750.325
2021-05-23T03:45:00,54.827,0.952,1138.344,1342.047
2021-05-23T03:50:00,51.396,1.004,400.759,1226.427
2021-05-23T03:55:00,48.461,1.001,427.086,1109.955
2021-05-23T04:00:00,48.54,0.972,779.432,799.149
2021-05-23T04:05:00,67.903,0.957,1031.014,2103.004
2021-05-23T04:10:00,55.065,1.005,1290.404,882.313
2021-05-23T04:15:00,53.581,1.001,2241.918,935.785
2021-05-23T04:20:00,60.132,1.005,539.925,1294.241
2021-05-23T04:25:00,58.05,1.003,865.034,1208.563
2021-05-23T04:30:00,52.028,0.938,783.021,805.21
2021-05-23T04:35:00,54.382,0.931,3106.688,809.836
2021-05-23T04:40:00,36.876,0.981,940.148,370.682
2021-05-23T04:45:00,38.74,0.948,2047.937,394.556
2021-05-23T04:50:00,30.863,1.004,899.5,247.398
2021-05-23T04:55:00,29.225,0.999,704.501,242.365
2021-05-23T05:00:00,34.451,1.003,2023.506,472.95
2021-05-23T05:05:00,30.926,1.001,1210.415,334.694
2021-05-23T05:10:00,41.778,0.855,985.23,314.122
2021-05-23T05:15:00,76.2,0.942,3685.094,1779.742
2021-05-23T05:20:00,69.684,1.005,1952.561,1467.911
2021-05-23T05:25:00,65.264,1.002,681.646,1702.068
2021-05-23T05:30:00,63.251,1.005,541.145,1647.103
2021-05-23T05:35:00,61.654,0.95,675.954,1132.026
2021-05-23T05:40:00,48.654,0.953,2273.581,623.451
2021-05-23T05:45:00,30.486,1.002,1036.704,218.682
2021-05-23T05:50:00,32.112,0.964,1659.38,261.307
2021-05-23T05:55:00,52.813,0.958,3828.216,1169.131
2021-05-23T06:00:00,38.938,0.907,1550.426,467.375
2021-05-23T06:05:00,40.564,1.0,3898.388,564.555
2021-05-23T06:10:00,43.531,0.902,1609.0,434.656
2021-05-23T06:15:00,40.165,0.961,1895.655,483.729
2021-05-23T06:20:00,55.582,0.951,1851.127,1197.562
2021-05-23T06:25:00,53.119,0.997,743.565,1116.157
2021-05-23T06:30:00,56.036,0.921,2054.781,696.02
2021-05-23T06:35:00,43.082,1.003,2122.039,605.149
