timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-01T00:15:00,59.747,0.862,1697.293,1036.562
2021-06-01T00:20:00,70.401,0.855,1661.627,1757.493
2021-06-01T00:25:00,87.408,0.983,2468.889,3058.416
2021-06-01T00:30:00,74.536,0.954,1859.631,1847.132
2021-06-01T00:35:00,77.99,1.002,992.316,2005.7
2021-06-01T00:40:00,76.457,1.002,1526.228,2617.63
2021-06-01T00:45:00,65.905,0.995,561.956,1438.41
2021-06-01T00:50:00,64.868,1.003,776.682,1533.404
2021-06-01T00:55:00,86.559,0.885,2921.401,2735.729
2021-06-01T01:00:00,67.771,0.837,3602.639,944.423
2021-06-01T01:05:00,60.769,1.005,2454.19,851.415
2021-06-01T01:10:00,54.993,0.997,844.232,781.67
2021-06-01T01:15:00,41.901,1.004,2272.473,344.03
2021-06-01T01:20:00,35.74,1.004,592.285,278.636
2021-06-01T01:25:00,52.681,0.961,2638.885,613.55
2021-06-01T01:30:00,78.612,0.962,3303.678,2893.74
2021-06-01T01:35:00,96.451,0.946,1064.848,1902.367
2021-06-01T01:40:00,105.89,1.004,1167.486,3869.702
2021-06-01T01:50:00,76.24,0.805,2739.109,1379.888
2021-06-01T01:55:00,79.11,1.004,933.569,1281.428
2021-06-01T02:00:00,80.778,0.942,1171.591,1639.03
2021-06-01T02:05:00,79.708,0.945,2727.095,1119.186
2021-06-01T02:10:00,72.669,0.997,1535.669,1196.786
2021-06-01T02:15:00,73.592,0.89,1064.284,777.189
2021-06-01T02:20:00,72.703,0.786,3642.593,769.39
2021-06-01T02:25:00,70.088,0.839,5574.472,1152.874
2021-06-01T02:30:00,68.074,0.998,2081.663,1514.749
2021-06-01T02:35:00,71.189,0.995,2152.321,945.741
2021-06-01T02:40:00,101.272,0.905,3787.788,2295.96
2021-06-01T02:45:00,142.249,0.988,2710.44,6032.624
2021-06-01T02:50:00,121.301,0.957,3749.512,3660.783
2021-06-01T02:55:00,118.776,0.995,2138.373,3539.615
2021-06-01T03:00:00,110.666,0.909,5415.242,3049.065
2021-06-01T03:05:00,105.186,1.005,7730.46,3223.632
2021-06-01T03:10:00,114.509,0.981,6000.764,3325.863
2021-06-01T03:15:00,126.331,0.996,3164.575,4087.416
2021-06-01T03:20:00,127.102,0.995,2512.089,4362.179
2021-06-01T03:25:00,122.569,0.962,2056.05,3775.944
2021-06-01T03:30:00,108.604,0.959,1921.151,2872.392
2021-06-01T03:35:00,116.654,1.003,2238.384,3860.85
2021-06-01T03:40:00,111.583,0.987,1526.143,3109.214
2021-06-01T03:45:00,116.985,1.006,1645.165,3673.16
2021-06-01T03:50:00,110.085,1.001,807.808,3231.012
2021-06-01T03:55:00,101.017,1.003,2470.221,2413.955
2021-06-01T04:00:00,68.604,0.853,4619.675,455.263
2021-06-01T04:05:00,30.142,1.001,1449.829,161.823
2021-06-01T04:10:00,19.955,0.993,730.385,66.79
2021-06-01T04:15:00,40.935,0.782,2747.114,418.74
2021-06-01T04:20:00,65.39,1.004,3131.357,1021.485
2021-06-01T04:25:00,78.84,0.996,8143.943,1907.792
2021-06-01T04:30:00,86.747,1.004,5199.315,1842.967
2021-06-01T04:35:00,79.31,0.931,2207.544,1359.135
2021-06-01T04:40:00,94.617,0.805,2565.97,3034.302
2021-06-01T04:45:00,92.951,0.944,7232.835,2247.974
2021-06-01T04:50:00,142.877,0.995,3108.46,6683.898
2021-06-01T04:55:00,131.496,1.003,5166.197,5754.402
2021-06-01T05:00:00,93.8,0.927,1946.867,2735.503
2021-06-01T05:05:00,84.029,0.964,1348.484,1951.508
2021-06-01T05:10:00,87.143,0.863,5173.661,1496.683
2021-06-01T05:15:00,83.528,0.932,5542.848,1587.493
2021-06-01T05:20:00,62.881,0.953,3057.464,1083.349
2021-06-01T05:25:00,68.113,0.878,1438.552,791.551
2021-06-01T05:30:00,42.707,0.969,1953.181,334.276
2021-06-01T05:35:00,48.695,0.964,2104.559,410.811
2021-06-01T05:40:00,70.734,0.943,3864.213,1879.465
2021-06-01T05:45:00,64.973,0.947,2859.99,1372.117
2021-06-01T05:50:00,64.434,0.994,3195.623,1207.917
2021-06-01T05:55:00,61.552,0.995,3421.922,953.028
2021-06-01T06:05:00,86.406,0.872,2439.618,2668.985
