timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-14T01:30:00,87.707,1.005,1356.478,2647.945
2021-05-14T01:35:00,80.822,1.001,1092.835,3439.0
2021-05-14T01:40:00,78.251,0.984,947.43,2456.932
2021-05-14T01:45:00,72.801,0.94,2818.931,1656.048
2021-05-14T01:50:00,78.223,1.003,1841.581,2287.761
2021-05-14T01:55:00,81.367,1.004,1370.243,2641.388
2021-05-14T02:00:00,77.829,1.002,774.131,2326.604
2021-05-14T02:05:00,81.246,0.947,812.501,2183.376
2021-05-14T02:10:00,98.954,0.914,3920.042,3026.623
2021-05-14T02:15:00,55.587,0.983,1878.823,910.366
2021-05-14T02:20:00,33.829,0.984,587.049,308.089
2021-05-14T02:25:00,56.699,0.918,1936.344,1770.93
2021-05-14T02:30:00,50.419,1.005,620.461,1157.022
2021-05-14T02:35:00,46.541,1.002,835.901,678.389
2021-05-14T02:40:00,48.778,1.003,551.75,714.129
2021-05-14T02:45:00,47.541,1.001,602.026,715.514
2021-05-14T02:50:00,50.947,0.997,575.567,686.021
2021-05-14T02:55:00,51.017,1.003,631.817,877.479
2021-05-14T03:00:00,64.28,0.895,8674.993,1482.837
2021-05-14T03:05:00,86.263,0.906,4743.67,2307.016
2021-05-14T03:10:00,60.382,0.841,2328.364,909.88
2021-05-14T03:15:00,67.255,0.942,2981.416,1466.266
2021-05-14T03:20:00,69.156,0.958,3388.011,1671.467
2021-05-14T03:25:00,52.546,1.003,803.116,1052.204
2021-05-14T03:30:00,54.39,0.931,1972.14,975.382
2021-05-14T03:35:00,61.547,0.99,1232.563,1743.463
2021-05-14T03:40:00,53.978,0.905,4906.681,827.278
2021-05-14T03:45:00,25.554,0.951,774.863,114.912
2021-05-14T03:50:00,23.449,0.997,808.781,109.822
2021-05-14T03:55:00,50.272,0.896,2407.032,731.485
2021-05-14T04:00:00,40.734,0.953,2690.611,329.964
2021-05-14T04:05:00,31.832,0.895,1374.121,239.869
2021-05-14T04:10:00,30.292,1.006,1620.441,131.21
2021-05-14T04:15:00,30.924,0.996,1210.764,235.95
2021-05-14T04:20:00,24.755,1.003,406.752,219.409
2021-05-14T04:25:00,22.029,0.996,517.58,96.03
2021-05-14T04:30:00,35.199,0.905,2851.81,309.284
2021-05-14T04:35:00,36.432,0.967,1176.59,374.415
2021-05-14T04:40:00,42.142,0.994,1464.232,573.883
2021-05-14T04:45:00,41.162,0.973,1692.596,550.254
2021-05-14T04:50:00,36.605,0.991,745.72,439.507
2021-05-14T04:55:00,37.805,0.998,261.741,536.559
2021-05-14T05:00:00,37.552,1.005,466.415,441.788
2021-05-14T05:05:00,40.5,0.99,548.767,490.036
2021-05-14T05:10:00,40.07,1.0,328.998,468.676
2021-05-14T05:15:00,44.205,1.005,463.213,707.876
2021-05-14T05:20:00,40.908,1.0,312.894,521.721
2021-05-14T05:25:00,40.526,0.99,604.362,577.205
2021-05-14T05:30:00,44.22,0.831,3271.257,444.215
2021-05-14T05:35:00,60.404,0.909,4298.023,878.012
2021-05-14T05:40:00,39.684,1.002,1214.95,376.348
2021-05-14T05:45:00,44.878,0.943,3800.268,546.689
2021-05-14T05:50:00,78.082,0.979,5063.493,1869.693
2021-05-14T05:55:00,72.228,0.965,2607.694,2237.793
2021-05-14T06:00:00,54.381,0.845,3296.537,1001.77
2021-05-14T06:05:00,67.543,0.954,3349.136,1198.286
2021-05-14T06:10:00,72.382,0.895,6457.658,1780.36
2021-05-14T06:15:00,69.172,0.928,4526.045,1878.919
2021-05-14T06:20:00,44.102,0.703,1058.757,675.764
