timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-17T00:00:00,40.817,1.001,219.421,726.545
2021-05-17T00:05:00,43.344,1.002,211.844,799.967
2021-05-17T00:10:00,40.879,0.864,1146.714,794.534
2021-05-17T00:15:00,33.77,0.997,224.366,595.509
2021-05-17T00:20:00,36.031,1.003,233.834,575.92
2021-05-17T00:25:00,35.275,1.002,122.356,628.239
2021-05-17T00:30:00,32.715,1.002,160.882,484.927
2021-05-17T00:35:00,34.846,1.002,339.345,585.502
2021-05-17T00:40:00,36.967,0.971,178.25,599.836
2021-05-17T00:45:00,43.121,0.982,376.078,902.132
2021-05-17T00:50:00,40.238,1.001,373.744,771.72
2021-05-17T00:55:00,44.127,0.925,4354.683,876.376
2021-05-17T01:00:00,13.498,1.003,138.929,39.577
2021-05-17T01:05:00,18.423,1.003,396.468,149.382
2021-05-17T01:10:00,26.074,0.985,435.28,272.396
2021-05-17T01:15:00,34.496,0.999,172.244,601.102
2021-05-17T01:20:00,38.889,1.002,315.155,716.535
2021-05-17T01:25:00,42.837,1.002,223.9,827.171
2021-05-17T01:30:00,46.572,1.004,544.955,979.556
2021-05-17T01:35:00,47.497,0.919,1135.428,778.752
2021-05-17T01:40:00,57.397,0.953,462.342,1193.631
2021-05-17T01:45:00,67.785,0.851,2259.491,1586.557
2021-05-17T01:50:00,48.194,0.969,2071.66,825.871
2021-05-17T01:55:00,60.42,0.987,571.793,1714.688
2021-05-17T02:00:00,51.836,1.002,525.283,1415.714
2021-05-17T02:05:00,59.331,1.003,663.444,1757.483
2021-05-17T02:10:00,59.819,1.004,1098.379,1512.057
2021-05-17T02:15:00,56.351,0.887,1140.882,1311.58
2021-05-17T02:20:00,49.784,0.925,4976.069,770.941
2021-05-17T02:25:00,28.948,0.971,1400.357,294.763
2021-05-17T02:30:00,20.688,0.997,1125.142,120.791
2021-05-17T02:35:00,25.763,1.002,1541.248,150.007
2021-05-17T02:40:00,25.06,0.998,521.117,242.282
2021-05-17T02:45:00,36.79,0.983,1278.17,608.585
2021-05-17T02:50:00,47.204,0.995,457.909,941.553
2021-05-17T02:55:00,49.19,1.003,213.525,1146.154
2021-05-17T03:00:00,86.841,0.9,2979.637,4206.256
2021-05-17T03:05:00,75.911,0.992,1092.477,2756.15
2021-05-17T03:10:00,58.024,1.003,680.586,1517.249
2021-05-17T03:15:00,56.166,1.002,629.031,1236.479
2021-05-17T03:20:00,62.132,1.005,878.874,1531.843
2021-05-17T03:25:00,64.637,0.898,5399.162,1534.455
2021-05-17T03:30:00,80.534,1.001,2000.247,2946.318
2021-05-17T03:35:00,82.927,0.998,3535.453,2999.893
2021-05-17T03:40:00,71.814,0.907,2858.035,1952.99
2021-05-17T03:45:00,46.026,0.96,1268.387,729.491
2021-05-17T03:50:00,20.386,0.977,820.563,76.997
2021-05-17T03:55:00,23.402,0.997,1382.597,197.891
2021-05-17T04:00:00,27.08,1.003,1720.797,193.585
2021-05-17T04:05:00,26.306,0.995,777.987,141.193
2021-05-17T04:10:00,39.481,0.93,2771.594,350.88
2021-05-17T04:15:00,48.759,0.995,2642.032,682.311
2021-05-17T04:20:00,51.211,0.972,3668.828,1048.215
2021-05-17T04:25:00,47.967,1.005,765.52,914.48
2021-05-17T04:30:00,48.061,1.001,404.404,933.889
2021-05-17T04:35:00,51.859,1.005,648.938,1103.479
2021-05-17T04:40:00,50.038,0.947,246.688,1024.638
2021-05-17T04:45:00,85.453,1.003,2059.145,3482.033
2021-05-17T04:50:00,88.847,0.812,6114.62,3348.04
2021-05-17T04:55:00,94.714,1.003,3009.357,2950.438
2021-05-17T05:00:00,82.787,0.993,487.947,3287.804
2021-05-17T05:05:00,85.447,1.002,1384.444,3383.741
2021-05-17T05:10:00,82.597,0.938,4235.713,1829.14
2021-05-17T05:15:00,73.44,0.975,2593.023,1613.832
2021-05-17T05:20:00,56.452,0.997,3464.412,945.463
2021-05-17T05:25:00,59.809,0.857,3805.161,1807.93
2021-05-17T05:30:00,60.216,0.998,2466.496,1078.103
2021-05-17T05:35:00,34.633,0.926,1336.534,234.186
2021-05-17T05:40:00,36.845,1.005,830.604,350.128
2021-05-17T05:45:00,34.451,1.002,659.479,342.876
2021-05-17T05:50:00,53.218,0.971,2150.357,1600.736
2021-05-17T05:55:00,42.485,1.003,952.474,497.609
2021-05-17T06:00:00,45.377,0.987,1975.902,652.302
2021-05-17T06:05:00,76.494,0.954,1755.5,2202.0
2021-05-17T06:10:00,59.394,1.003,548.527,1509.301
2021-05-17T06:15:00,64.724,0.962,4585.085,1612.807
2021-05-17T06:20:00,55.597,1.001,858.156,1333.89
2021-05-17T06:25:00,57.497,1.005,738.76,1248.695
2021-05-17T06:30:00,66.103,1.0,827.596,1747.299
2021-05-17T06:35:00,60.767,1.005,990.511,1395.469
2021-05-17T06:40:00,63.067,0.903,2784.653,898.738
2021-05-17T06:45:00,97.152,0.938,5870.784,3818.679
2021-05-17T06:50:00,79.786,0.969,2741.132,1870.287
2021-05-17T06:55:00,64.496,0.925,1977.909,1797.969
2021-05-17T07:00:00,63.992,0.942,3092.588,730.915
2021-05-17T07:05:00,53.078,0.985,3131.463,841.837
2021-05-17T07:10:00,53.3,0.961,2882.934,1226.72
