recorded_time,temperature
2021-05-25T00:00,-0.545139295400233
2021-05-25T00:01,-0.7751392954002299
2021-05-25T00:02,-0.9801392954002281
2021-05-25T00:03,-1.1601392954002279
2021-05-25T00:04,-1.190139295400229
2021-05-25T00:05,-1.0701392954002316
2021-05-25T00:06,-1.1951392954002316
2021-05-25T00:07,-1.5151392954002318
2021-05-25T00:08,-1.6501392954002299
2021-05-25T00:09,-1.7251392954002327
2021-05-25T00:10,-1.7151392954002311
2021-05-25T00:11,-1.7051392954002296
2021-05-25T00:12,-1.6951392954002316
2021-05-25T00:13,-1.6701392954002294
2021-05-25T00:14,-1.680139295400231
2021-05-25T00:15,-1.6651392954002304
2021-05-25T00:16,-1.6701392954002294
2021-05-25T00:17,-1.68513929540023
2021-05-25T00:18,-1.680139295400231
2021-05-25T00:19,-1.68513929540023
2021-05-25T00:20,-1.7451392954002323
2021-05-25T00:21,-1.8301392954002296
2021-05-25T00:22,-1.8501392954002327
2021-05-25T00:23,-1.8351392954002321
2021-05-25T00:24,-1.8251392954002306
2021-05-25T00:25,-1.7551392954002303
2021-05-25T00:26,-1.7151392954002311
2021-05-25T00:27,-1.7101392954002321
2021-05-25T00:28,-1.6451392954002308
2021-05-25T00:29,-1.5801392954002296
2021-05-25T00:30,-1.5501392954002284
2021-05-25T00:31,-1.4901392954002333
2021-05-25T00:32,-1.4601392954002321
2021-05-25T00:33,-1.4451392954002316
2021-05-25T00:34,-1.3751392954002313
2021-05-25T00:35,-1.2501392954002313
2021-05-25T00:36,-0.9701392954002301
2021-05-25T00:37,-1.065139295400229
2021-05-25T00:38,-1.0851392954002321
2021-05-25T00:39,-1.1201392954002287
2021-05-25T00:40,-1.1751392954002284
2021-05-25T00:41,-1.180139295400231
2021-05-25T00:42,-1.2101392954002321
2021-05-25T00:43,-1.1751392954002284
2021-05-25T00:44,-1.1501392954002299
2021-05-25T00:45,-1.2201392954002301
2021-05-25T00:46,-1.180139295400231
2021-05-25T00:47,-1.1401392954002318
2021-05-25T00:48,-1.1001392954002327
2021-05-25T00:49,-1.0801392954002296
2021-05-25T00:50,-1.045139295400233
2021-05-25T00:51,-0.7551392954002338
2021-05-25T00:52,-0.6351392954002293
2021-05-25T00:53,-0.555139295400231
2021-05-25T00:54,-0.3851392954002293
2021-05-25T00:55,-0.2701392954002344
2021-05-25T00:56,-0.2601392954002293
2021-05-25T00:57,-0.31013929540023355
2021-05-25T00:58,-0.33513929540023213
2021-05-25T00:59,-0.33013929540022957
2021-05-25T01:00,-0.40013929540022986
2021-05-25T01:01,-0.5751392954002341
2021-05-25T01:02,-0.8101392954002336
2021-05-25T01:03,-0.9101392954002279
2021-05-25T01:04,-0.8951392954002344
2021-05-25T01:05,-0.9001392954002299
2021-05-25T01:06,-0.8701392954002287
2021-05-25T01:07,-0.690139295400229
2021-05-25T01:08,-0.46013929540023213
2021-05-25T01:09,-0.2701392954002344
2021-05-25T01:10,-0.09513929540023014
2021-05-25T01:11,-0.12013929540022872
2021-05-25T01:12,-0.17513929540022843
2021-05-25T01:13,-0.24013929540023327
2021-05-25T01:14,-0.315139295400229
2021-05-25T01:15,-0.3751392954002313
2021-05-25T01:16,-0.430139295400231
2021-05-25T01:17,-0.45513929540022957
2021-05-25T01:18,-0.48013929540022815
2021-05-25T01:19,-0.5151392954002318
2021-05-25T01:20,-0.5251392954002299
2021-05-25T01:21,-0.5501392954002284
2021-05-25T01:22,-0.5751392954002341
2021-05-25T01:23,-0.5801392954002296
2021-05-25T01:24,-0.5901392954002276
2021-05-25T01:25,-0.6051392954002281
2021-05-25T01:26,-0.6201392954002287
2021-05-25T01:27,-0.6401392954002318
2021-05-25T01:28,-0.670139295400233
2021-05-25T01:29,-0.6751392954002284
2021-05-25T01:30,-0.6751392954002284
2021-05-25T01:31,-0.7001392954002341
2021-05-25T01:32,-0.7101392954002321
2021-05-25T01:33,-0.7151392954002276
2021-05-25T01:34,-0.7101392954002321
2021-05-25T01:35,-0.7201392954002301
2021-05-25T01:36,-0.7351392954002307
2021-05-25T01:37,-0.7251392954002327
2021-05-25T01:38,-0.7451392954002287
2021-05-25T01:39,-0.7501392954002313
2021-05-25T01:40,-0.6501392954002299
2021-05-25T01:41,-0.4501392954002341
2021-05-25T01:42,-0.24013929540023327
2021-05-25T01:43,-0.030139295400232413
2021-05-25T01:44,0.1498607045997673
2021-05-25T01:45,0.31486070459976645
2021-05-25T01:46,0.454860704599767
2021-05-25T01:47,0.579860704599767
2021-05-25T01:48,0.694860704599769
2021-05-25T01:49,0.7998607045997659
2021-05-25T01:50,0.9198607045997704
2021-05-25T01:51,1.0098607045997667
2021-05-25T01:52,1.0998607045997701
2021-05-25T01:53,1.1398607045997693
2021-05-25T01:54,1.194860704599769
2021-05-25T01:55,1.2598607045997667
2021-05-25T01:56,1.2848607045997724
2021-05-25T01:57,1.2298607045997656
2021-05-25T01:58,1.1598607045997724
2021-05-25T01:59,1.1198607045997662
2021-05-25T02:00,1.0998607045997701
2021-05-25T02:01,1.079860704599767
2021-05-25T02:02,1.059860704599771
2021-05-25T02:03,1.059860704599771
2021-05-25T02:04,1.069860704599769
2021-05-25T02:05,1.059860704599771
2021-05-25T02:06,1.069860704599769
2021-05-25T02:07,1.069860704599769
2021-05-25T02:08,1.0848607045997696
2021-05-25T02:09,1.1048607045997656
2021-05-25T02:10,1.1048607045997656
2021-05-25T02:11,1.1148607045997707
2021-05-25T02:12,1.1148607045997707
2021-05-25T02:13,1.1348607045997667
2021-05-25T02:14,1.1348607045997667
2021-05-25T02:15,1.1548607045997699
2021-05-25T02:16,1.1648607045997679
2021-05-25T02:17,1.1498607045997673
2021-05-25T02:18,1.1598607045997724
2021-05-25T02:19,1.1748607045997659
2021-05-25T02:20,1.1998607045997716
2021-05-25T02:21,1.204860704599767
2021-05-25T02:22,1.2348607045997682
2021-05-25T02:23,1.2448607045997662
2021-05-25T02:24,1.2798607045997699
2021-05-25T02:25,1.2648607045997693
2021-05-25T02:26,1.2798607045997699
2021-05-25T02:27,1.2598607045997667
2021-05-25T02:28,1.2198607045997676
2021-05-25T02:29,1.2198607045997676
2021-05-25T02:30,1.2198607045997676
2021-05-25T02:31,1.2348607045997682
2021-05-25T02:32,1.2398607045997707
2021-05-25T02:33,1.2798607045997699
2021-05-25T02:34,1.2748607045997673
2021-05-25T02:35,1.2598607045997667
2021-05-25T02:36,1.2698607045997719
2021-05-25T02:37,1.2748607045997673
2021-05-25T02:38,1.2798607045997699
2021-05-25T02:39,1.2798607045997699
2021-05-25T02:40,1.2598607045997667
2021-05-25T02:41,1.2548607045997713
2021-05-25T02:42,1.2248607045997701
2021-05-25T02:43,1.2348607045997682
2021-05-25T02:44,1.1698607045997704
2021-05-25T02:45,1.0448607045997704
2021-05-25T02:46,0.8498607045997701
2021-05-25T02:47,0.6598607045997724
2021-05-25T02:48,0.4798607045997656
2021-05-25T02:49,0.309860704599771
2021-05-25T02:50,0.19986070459977157
2021-05-25T02:51,0.059860704599771
2021-05-25T02:52,-0.11013929540023071
2021-05-25T02:53,-0.3751392954002313
2021-05-25T02:54,-0.5951392954002301
2021-05-25T02:55,-0.7551392954002338
2021-05-25T02:56,-0.8951392954002344
2021-05-25T02:57,-1.0251392954002299
2021-05-25T02:58,-1.1351392954002293
2021-05-25T02:59,-1.2351392954002307
2021-05-25T03:00,-1.3101392954002336
2021-05-25T03:01,-1.3801392954002338
2021-05-25T03:02,-1.4551392954002296
2021-05-25T03:03,-1.5251392954002299
2021-05-25T03:04,-1.5801392954002296
2021-05-25T03:05,-1.6501392954002299
2021-05-25T03:06,-1.6651392954002304
2021-05-25T03:07,-1.6951392954002316
2021-05-25T03:08,-1.7301392954002317
2021-05-25T03:09,-1.7601392954002293
2021-05-25T03:10,-1.7701392954002308
2021-05-25T03:11,-1.7851392954002314
2021-05-25T03:12,-1.8151392954002326
2021-05-25T03:13,-1.8501392954002327
2021-05-25T03:14,-1.8601392954002307
2021-05-25T03:15,-1.7951392954002294
2021-05-25T03:16,-1.5901392954002311
2021-05-25T03:17,-1.3251392954002341
2021-05-25T03:18,-1.0851392954002321
2021-05-25T03:19,-0.8551392954002281
2021-05-25T03:20,-0.6501392954002299
2021-05-25T03:21,-0.4501392954002341
2021-05-25T03:22,-0.2901392954002304
2021-05-25T03:23,-0.17013929540023298
2021-05-25T03:24,-0.010139295400229287
2021-05-25T03:25,0.09986070459977014
2021-05-25T03:26,0.19986070459977157
2021-05-25T03:27,0.309860704599771
2021-05-25T03:28,0.35986070459976816
2021-05-25T03:29,0.454860704599767
2021-05-25T03:30,0.5398607045997679
2021-05-25T03:31,0.6198607045997662
2021-05-25T03:32,0.684860704599771
2021-05-25T03:33,0.7248607045997701
2021-05-25T03:34,0.7948607045997704
2021-05-25T03:35,0.8398607045997721
2021-05-25T03:36,0.8898607045997693
2021-05-25T03:37,0.9098607045997724
2021-05-25T03:38,0.9648607045997721
2021-05-25T03:39,0.8898607045997693
2021-05-25T03:40,0.8548607045997656
2021-05-25T03:41,0.8248607045997716
2021-05-25T03:42,0.8048607045997684
2021-05-25T03:43,0.809860704599771
2021-05-25T03:44,0.829860704599767
2021-05-25T03:45,0.8498607045997701
2021-05-25T03:46,0.8548607045997656
2021-05-25T03:47,0.8748607045997687
2021-05-25T03:48,0.8898607045997693
2021-05-25T03:49,0.8898607045997693
2021-05-25T03:50,0.9248607045997659
2021-05-25T03:51,0.9398607045997664
2021-05-25T03:52,0.9698607045997676
2021-05-25T03:53,0.9898607045997707
2021-05-25T03:54,0.9998607045997687
2021-05-25T03:55,1.0248607045997673
2021-05-25T03:56,1.0348607045997724
2021-05-25T03:57,1.0548607045997684
2021-05-25T03:58,1.069860704599769
2021-05-25T03:59,1.0998607045997701
2021-05-25T04:00,1.0948607045997676
2021-05-25T04:01,1.0848607045997696
2021-05-25T04:02,1.0998607045997701
2021-05-25T04:03,1.1398607045997693
2021-05-25T04:04,1.1548607045997699
2021-05-25T04:05,1.1898607045997664
2021-05-25T04:06,1.2098607045997696
2021-05-25T04:07,1.2248607045997701
2021-05-25T04:08,1.2448607045997662
2021-05-25T04:09,1.2548607045997713
2021-05-25T04:10,1.2498607045997687
2021-05-25T04:11,1.0148607045997693
2021-05-25T04:12,0.809860704599771
2021-05-25T04:13,0.6198607045997662
2021-05-25T04:14,0.43986070459976645
2021-05-25T04:15,0.23486070459976816
2021-05-25T04:16,0.06486070459976645
2021-05-25T04:17,-0.040139295400230424
2021-05-25T04:18,-0.17013929540023298
2021-05-25T04:19,-0.2701392954002344
2021-05-25T04:20,-0.36513929540023327
2021-05-25T04:21,-0.48013929540022815
2021-05-25T04:22,-0.555139295400231
2021-05-25T04:23,-0.6351392954002293
2021-05-25T04:24,-0.7101392954002321
2021-05-25T04:25,-0.795139295400233
2021-05-25T04:26,-0.8901392954002318
2021-05-25T04:27,-0.9051392954002324
2021-05-25T04:28,-0.7551392954002338
2021-05-25T04:29,-0.5951392954002301
2021-05-25T04:30,-0.45513929540022957
2021-05-25T04:31,-0.33013929540022957
2021-05-25T04:32,-0.23013929540022815
2021-05-25T04:33,-0.13013929540023383
2021-05-25T04:34,-0.08513929540023213
2021-05-25T04:35,-0.025139295400229855
2021-05-25T04:36,-0.07013929540023156
2021-05-25T04:37,-0.18513929540023355
2021-05-25T04:38,-0.2601392954002293
2021-05-25T04:39,-0.3401392954002276
2021-05-25T04:40,-0.4051392954002324
2021-05-25T04:41,-0.4951392954002287
2021-05-25T04:42,-0.6001392954002327
2021-05-25T04:43,-0.5701392954002316
2021-05-25T04:44,-0.48013929540022815
2021-05-25T04:45,-0.440139295400229
2021-05-25T04:46,-0.3701392954002287
2021-05-25T04:47,-0.305139295400231
2021-05-25T04:48,-0.2251392954002327
2021-05-25T04:49,-0.2801392954002324
2021-05-25T04:50,-0.3701392954002287
2021-05-25T04:51,-0.420139295400233
2021-05-25T04:52,-0.5101392954002293
2021-05-25T04:53,-0.6451392954002344
2021-05-25T04:54,-0.6651392954002304
2021-05-25T04:55,-0.7101392954002321
2021-05-25T04:56,-0.7401392954002333
2021-05-25T04:57,-0.8751392954002313
2021-05-25T04:58,-0.9601392954002321
2021-05-25T04:59,-0.9851392954002307
2021-05-25T05:00,-1.065139295400229
2021-05-25T05:01,-1.1601392954002279
2021-05-25T05:02,-1.2551392954002338
2021-05-25T05:03,-1.2651392954002318
2021-05-25T05:04,-1.1751392954002284
2021-05-25T05:05,-1.1151392954002333
2021-05-25T05:06,-1.0151392954002318
2021-05-25T05:07,-0.9351392954002336
2021-05-25T05:08,-0.8451392954002301
2021-05-25T05:09,-0.7501392954002313
2021-05-25T05:10,-0.8001392954002284
2021-05-25T05:11,-0.8851392954002293
2021-05-25T05:12,-1.0101392954002293
2021-05-25T05:13,-1.0901392954002276
2021-05-25T05:14,-1.1501392954002299
2021-05-25T05:15,-1.2101392954002321
2021-05-25T05:16,-1.2451392954002287
2021-05-25T05:17,-1.2351392954002307
2021-05-25T05:18,-1.2651392954002318
2021-05-25T05:19,-1.2801392954002324
2021-05-25T05:20,-1.295139295400233
2021-05-25T05:21,-1.305139295400231
2021-05-25T05:22,-1.3301392954002296
2021-05-25T05:23,-1.3301392954002296
2021-05-25T05:24,-1.3551392954002281
2021-05-25T05:25,-1.3351392954002321
2021-05-25T05:26,-1.3401392954002276
2021-05-25T05:27,-1.3301392954002296
2021-05-25T05:28,-1.3301392954002296
2021-05-25T05:29,-1.3301392954002296
2021-05-25T05:30,-1.3301392954002296
2021-05-25T05:31,-1.3251392954002341
2021-05-25T05:32,-1.3201392954002316
2021-05-25T05:33,-1.3201392954002316
2021-05-25T05:34,-1.2801392954002324
2021-05-25T05:35,-1.0751392954002341
2021-05-25T05:36,-0.8751392954002313
2021-05-25T05:37,-0.7101392954002321
2021-05-25T05:38,-0.545139295400233
2021-05-25T05:39,-0.420139295400233
2021-05-25T05:40,-0.2901392954002304
2021-05-25T05:41,-0.20513929540022957
2021-05-25T05:42,-0.12513929540023128
2021-05-25T05:43,-0.05513929540023099
2021-05-25T05:44,-1.392954002312763E-4
2021-05-25T05:45,0.05486070459976844
2021-05-25T05:46,0.11486070459977071
2021-05-25T05:47,0.12986070459977128
2021-05-25T05:48,0.16486070459976787
2021-05-25T05:49,0.19986070459977157
2021-05-25T05:50,0.12986070459977128
2021-05-25T05:51,0.18986070459976645
2021-05-25T05:52,0.23486070459976816
2021-05-25T05:53,0.29486070459977043
2021-05-25T05:54,0.24986070459976872
2021-05-25T05:55,0.09486070459976759
2021-05-25T05:56,-0.020139295400234403
2021-05-25T05:57,-0.15013929540022986
2021-05-25T05:58,-0.25513929540023383
2021-05-25T05:59,-0.36513929540023327
2021-05-25T06:00,-0.42513929540022843
2021-05-25T06:01,-0.545139295400233
2021-05-25T06:02,-0.6751392954002284
2021-05-25T06:03,-0.690139295400229
2021-05-25T06:04,-0.6951392954002316
2021-05-25T06:05,-0.7151392954002276
2021-05-25T06:06,-0.6851392954002336
2021-05-25T06:07,-0.6601392954002279
2021-05-25T06:08,-0.6951392954002316
2021-05-25T06:09,-0.6751392954002284
2021-05-25T06:10,-0.5251392954002299
2021-05-25T06:11,-0.48013929540022815
2021-05-25T06:12,-0.3851392954002293
2021-05-25T06:13,-0.3401392954002276
2021-05-25T06:14,-0.2801392954002324
2021-05-25T06:15,-0.21013929540023213
2021-05-25T06:16,-0.16013929540022787
2021-05-25T06:17,-0.1551392954002324
2021-05-25T06:18,-0.1551392954002324
2021-05-25T06:19,-0.13013929540023383
2021-05-25T06:20,-0.16013929540022787
2021-05-25T06:21,-0.1351392954002293
2021-05-25T06:22,-0.08013929540022957
2021-05-25T06:23,-0.010139295400229287
2021-05-25T06:24,0.02986070459976986
2021-05-25T06:25,0.08486070459976958
2021-05-25T06:26,0.14486070459977185
2021-05-25T06:27,0.17486070459976588
2021-05-25T06:28,0.18986070459976645
2021-05-25T06:29,0.184860704599771
2021-05-25T06:30,0.20986070459976958
2021-05-25T06:31,0.2548607045997713
2021-05-25T06:32,0.2848607045997724
2021-05-25T06:33,0.33986070459977213
2021-05-25T06:34,0.34986070459977014
2021-05-25T06:35,0.39486070459977185
