timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-28T00:05:00,60.765,0.999,978.572,1216.667
2021-05-28T00:10:00,55.541,1.002,341.691,1236.509
2021-05-28T00:15:00,54.191,1.004,638.129,1335.745
2021-05-28T00:20:00,56.724,1.001,454.513,1375.542
2021-05-28T00:25:00,57.85,1.0,654.942,1393.314
2021-05-28T00:30:00,62.28,1.004,725.756,1492.374
2021-05-28T00:35:00,63.835,1.0,842.054,1735.867
2021-05-28T00:40:00,59.733,1.002,1225.096,1298.433
2021-05-28T00:45:00,70.796,0.909,903.251,1288.933
2021-05-28T00:50:00,62.112,0.898,2738.079,1042.684
2021-05-28T00:55:00,37.176,0.879,2311.003,379.443
2021-05-28T01:00:00,33.63,0.969,654.209,331.921
2021-05-28T01:05:00,28.073,0.984,1216.245,173.831
2021-05-28T01:10:00,38.277,0.995,463.062,530.292
2021-05-28T01:15:00,38.393,1.004,849.203,351.09
2021-05-28T01:20:00,43.568,1.003,1465.61,555.475
2021-05-28T01:25:00,44.127,0.995,1251.289,370.3
2021-05-28T01:30:00,42.142,1.003,1523.555,542.64
2021-05-28T01:35:00,45.254,1.006,964.805,650.525
2021-05-28T01:40:00,71.034,0.852,5670.09,1439.346
2021-05-28T01:45:00,61.662,0.874,1533.632,1725.955
2021-05-28T01:50:00,57.422,0.923,1717.184,951.259
2021-05-28T01:55:00,74.246,0.97,4454.916,1852.014
2021-05-28T02:00:00,59.154,1.001,1310.995,1115.955
2021-05-28T02:05:00,72.645,1.004,1432.625,2279.049
2021-05-28T02:10:00,70.063,1.003,1943.91,1835.693
2021-05-28T02:15:00,73.211,0.985,1563.565,1568.383
2021-05-28T02:20:00,71.168,0.992,4143.675,1508.051
2021-05-28T02:25:00,80.471,0.856,2371.534,1739.018
2021-05-28T02:30:00,51.061,0.909,1752.508,519.024
2021-05-28T02:35:00,31.342,1.004,445.185,231.851
2021-05-28T02:40:00,34.9,1.003,1159.096,242.415
2021-05-28T02:45:00,36.459,1.004,2285.274,408.925
2021-05-28T02:50:00,55.526,0.9,2966.841,732.907
2021-05-28T02:55:00,68.621,0.975,1355.959,1442.668
2021-05-28T03:00:00,59.232,1.0,1341.525,976.526
2021-05-28T03:05:00,55.899,1.001,688.8,881.448
2021-05-28T03:10:00,61.48,0.917,1729.379,1112.552
2021-05-28T03:15:00,75.615,0.802,2224.159,1067.771
2021-05-28T03:20:00,84.673,1.003,2367.314,2866.245
2021-05-28T03:25:00,72.632,1.002,660.414,1782.264
2021-05-28T03:30:00,69.082,1.003,1093.48,1506.543
2021-05-28T03:35:00,72.005,0.952,1171.858,1523.242
2021-05-28T03:40:00,63.627,1.005,992.473,1153.718
2021-05-28T03:45:00,62.887,0.924,1459.2,862.641
2021-05-28T03:50:00,84.744,0.946,4344.287,2146.723
2021-05-28T03:55:00,80.109,0.997,3323.045,2018.585
2021-05-28T04:00:00,56.292,1.002,2096.564,914.136
2021-05-28T04:05:00,50.045,0.913,4154.426,510.082
2021-05-28T04:10:00,38.738,0.91,1006.014,231.691
2021-05-28T04:15:00,46.178,0.995,3647.601,488.721
2021-05-28T04:20:00,43.524,0.949,1413.202,464.426
2021-05-28T04:25:00,58.039,0.968,3491.737,1039.893
2021-05-28T04:30:00,55.446,1.004,2554.766,686.603
2021-05-28T04:35:00,45.178,0.995,1562.215,657.234
2021-05-28T04:40:00,71.72,0.943,2483.985,1512.083
2021-05-28T04:45:00,68.856,0.982,3304.288,1778.169
2021-05-28T04:50:00,58.511,0.995,2993.15,979.693
2021-05-28T04:55:00,51.121,0.995,1498.781,625.674
2021-05-28T05:00:00,44.327,1.0,1998.797,615.521
2021-05-28T05:05:00,42.869,1.003,2356.77,544.3
2021-05-28T05:10:00,39.535,0.955,768.628,461.043
2021-05-28T05:15:00,74.062,1.0,2081.319,2174.634
2021-05-28T05:20:00,64.926,0.933,4273.885,2015.592
2021-05-28T05:25:00,51.147,0.996,4048.8,752.069
2021-05-28T05:30:00,64.387,0.908,1418.838,1239.61
2021-05-28T05:35:00,44.309,0.997,1311.705,651.337
2021-05-28T05:40:00,50.107,0.98,1754.267,698.663
2021-05-28T05:45:00,63.127,0.967,1393.756,1532.019
2021-05-28T23:25:00,34.031,0.983,454.598,470.5
2021-05-28T23:30:00,35.928,0.905,394.76,697.436
2021-05-28T23:40:00,35.28,1.001,207.062,717.97
2021-05-28T23:45:00,33.172,1.001,134.372,511.943
2021-05-28T23:50:00,34.132,1.002,183.289,541.241
2021-05-28T23:55:00,36.841,0.912,1640.017,564.654
