timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-25T01:05:00,37.918,0.937,533.48,329.023
2021-05-25T01:10:00,48.374,0.818,663.299,682.716
2021-05-25T01:15:00,46.921,0.976,542.306,988.646
2021-05-25T01:20:00,42.13,1.004,256.916,794.612
2021-05-25T01:25:00,48.772,1.002,546.731,1213.521
2021-05-25T01:30:00,45.234,1.003,509.06,953.482
2021-05-25T01:35:00,61.273,0.937,2587.684,1335.267
2021-05-25T01:40:00,65.344,0.998,1102.907,1746.022
2021-05-25T01:45:00,57.346,1.002,566.489,1457.551
2021-05-25T01:50:00,59.675,0.956,1018.693,1475.429
2021-05-25T01:55:00,54.887,1.003,1957.043,974.174
2021-05-25T02:00:00,51.699,0.992,2479.886,844.706
2021-05-25T02:05:00,32.05,1.004,836.081,466.323
2021-05-25T02:10:00,34.844,1.002,307.271,348.678
2021-05-25T02:15:00,43.686,1.002,579.426,845.112
2021-05-25T02:20:00,41.293,0.98,364.325,661.211
2021-05-25T02:25:00,62.289,0.996,768.652,1534.755
2021-05-25T02:30:00,58.566,0.998,830.86,1570.135
2021-05-25T02:35:00,53.008,1.002,444.781,1076.524
2021-05-25T02:40:00,60.464,0.88,2949.946,848.909
2021-05-25T02:50:00,55.343,0.969,995.868,1269.011
2021-05-25T02:55:00,69.765,0.979,1483.543,1813.444
2021-05-25T03:00:00,67.215,0.989,1437.828,1639.533
2021-05-25T03:05:00,69.6,1.003,2137.807,1772.303
2021-05-25T03:10:00,71.785,0.898,1751.132,1219.975
2021-05-25T03:15:00,94.836,1.004,2389.269,2667.945
2021-05-25T03:20:00,86.226,1.003,1388.222,2940.585
2021-05-25T03:25:00,81.373,1.003,342.73,2814.128
2021-05-25T03:30:00,79.509,1.002,1371.593,2545.248
2021-05-25T03:35:00,70.592,0.962,7051.184,1604.137
2021-05-25T03:40:00,37.364,0.987,710.122,214.133
2021-05-25T03:45:00,34.73,1.003,887.445,329.097
2021-05-25T03:50:00,45.677,1.001,2329.861,908.454
2021-05-25T03:55:00,66.327,0.932,4393.914,1425.97
2021-05-25T04:00:00,107.869,1.002,746.671,5454.24
2021-05-25T04:05:00,93.92,0.926,1390.552,2956.696
2021-05-25T04:10:00,93.28,0.967,2480.982,2873.988
2021-05-25T04:15:00,92.745,1.003,2014.54,3167.556
2021-05-25T04:20:00,84.144,0.873,2534.657,1594.733
2021-05-25T04:25:00,60.086,0.996,508.342,1146.518
2021-05-25T04:30:00,57.465,0.964,1459.131,713.021
2021-05-25T04:35:00,57.198,0.908,904.113,965.353
2021-05-25T04:40:00,69.876,0.975,2872.412,1471.235
2021-05-25T04:45:00,60.153,0.906,1627.924,620.646
2021-05-25T04:50:00,36.081,0.984,1374.058,331.762
2021-05-25T04:55:00,34.693,0.889,2045.965,253.259
2021-05-25T05:00:00,68.089,0.913,3211.631,1058.922
2021-05-25T05:05:00,73.617,0.938,1825.183,1489.332
2021-05-25T05:10:00,62.065,0.99,2144.936,1461.698
2021-05-25T05:15:00,60.942,0.998,1458.146,1412.03
2021-05-25T05:20:00,56.32,0.998,887.758,1106.021
2021-05-25T05:25:00,62.137,1.003,1207.703,1415.777
2021-05-25T05:30:00,72.48,0.952,3160.022,1880.091
2021-05-25T05:35:00,60.027,1.001,936.718,1059.716
2021-05-25T05:40:00,63.156,1.004,1279.611,1141.378
2021-05-25T05:45:00,75.869,0.944,5046.771,1273.734
2021-05-25T05:50:00,75.104,0.961,2139.938,1724.01
2021-05-25T05:55:00,45.142,0.982,1915.719,469.245
2021-05-25T06:00:00,60.964,0.854,2656.065,720.333
2021-05-25T06:05:00,49.672,0.769,873.091,589.749
2021-05-25T06:10:00,34.687,0.992,551.931,179.757
2021-05-25T06:15:00,36.511,0.963,4726.727,315.299
2021-05-25T06:20:00,56.96,0.995,4682.456,1171.134
2021-05-25T06:25:00,41.335,0.995,2518.671,345.355
2021-05-25T06:30:00,40.212,0.994,933.164,419.719
2021-05-25T06:35:00,37.677,0.98,663.695,384.337
2021-05-25T06:40:00,71.721,0.972,758.115,1946.983
2021-05-25T06:45:00,57.801,1.004,528.712,1407.69
2021-05-25T06:50:00,57.23,0.999,1337.434,1287.095
2021-05-25T06:55:00,52.746,1.003,893.025,861.195
2021-05-25T07:00:00,63.06,0.972,5502.338,963.322
2021-05-25T07:05:00,66.027,0.889,5446.851,859.126
2021-05-25T07:10:00,38.847,1.001,795.222,313.788
2021-05-25T07:15:00,32.005,0.894,1738.575,191.58
2021-05-25T07:20:00,42.992,0.97,3166.793,521.169
2021-05-25T07:25:00,33.976,0.866,1443.905,225.693
2021-05-25T07:30:00,39.087,0.976,768.22,621.814
2021-05-25T07:35:00,31.815,0.997,7531.854,340.886
2021-05-25T07:40:00,34.808,0.962,1500.776,308.863
2021-05-25T07:45:00,52.696,0.934,2635.676,849.5
2021-05-25T07:50:00,64.854,0.874,1598.186,1223.653
2021-05-25T07:55:00,49.298,0.993,968.864,953.824
2021-05-25T08:00:00,53.161,0.952,2355.616,698.49
2021-05-25T08:05:00,53.108,0.928,1439.614,753.761
2021-05-25T08:10:00,57.266,0.976,1893.541,1118.919
2021-05-25T08:15:00,79.02,0.929,1868.1,1982.051
2021-05-25T08:20:00,78.747,1.002,1629.067,2395.147
2021-05-25T08:25:00,63.62,0.999,782.876,1559.105
2021-05-25T08:30:00,60.834,1.001,997.183,1697.641
2021-05-25T08:40:00,32.452,0.875,716.235,304.285
2021-05-25T08:45:00,38.17,0.939,1569.881,479.586
