recorded_time,temperature
2021-06-06T00:00,-0.7251249637786188
2021-06-06T00:01,-0.6651249637786165
2021-06-06T00:02,-0.6251249637786174
2021-06-06T00:03,-0.5901249637786208
2021-06-06T00:04,-0.5201249637786205
2021-06-06T00:05,-0.47012496377861623
2021-06-06T00:06,-0.39012496377861794
2021-06-06T00:07,-0.2801249637786185
2021-06-06T00:08,-0.16512496377861652
2021-06-06T00:09,-0.10012496377861879
2021-06-06T00:10,-0.08512496377861822
2021-06-06T00:11,-0.045124963778619076
2021-06-06T00:12,0.00987503622138064
2021-06-06T00:13,0.029875036221383766
2021-06-06T00:14,-0.025124963778623055
2021-06-06T00:15,-1.2496377861737074E-4
2021-06-06T00:16,-0.010124963778622487
2021-06-06T00:17,-0.060124963778619644
2021-06-06T00:18,-0.5101249637786225
2021-06-06T00:19,-0.9151249637786165
2021-06-06T00:20,-1.245124963778622
2021-06-06T00:21,-1.3501249637786188
2021-06-06T00:22,-1.4151249637786165
2021-06-06T00:23,-1.400124963778623
2021-06-06T00:24,-1.3401249637786208
2021-06-06T00:25,-1.3101249637786196
2021-06-06T00:26,-1.275124963778623
2021-06-06T00:27,-1.2251249637786188
2021-06-06T00:28,-1.2301249637786213
2021-06-06T00:29,-1.1951249637786177
2021-06-06T00:30,-1.1551249637786185
2021-06-06T00:31,-1.140124963778618
2021-06-06T00:32,-1.1351249637786225
2021-06-06T00:33,-1.13012496377862
2021-06-06T00:34,-1.140124963778618
2021-06-06T00:35,-1.13012496377862
2021-06-06T00:36,-1.1251249637786174
2021-06-06T00:37,-1.1101249637786168
2021-06-06T00:38,-1.150124963778623
2021-06-06T00:39,-1.1451249637786205
2021-06-06T00:40,-1.1851249637786196
2021-06-06T00:41,-1.2051249637786228
2021-06-06T00:42,-1.2151249637786208
2021-06-06T00:43,-1.2601249637786225
2021-06-06T00:44,-1.2701249637786205
2021-06-06T00:45,-1.295124963778619
2021-06-06T00:46,-1.2801249637786185
2021-06-06T00:47,-1.2601249637786225
2021-06-06T00:48,-1.2501249637786174
2021-06-06T00:49,-1.2401249637786194
2021-06-06T00:50,-1.2201249637786162
2021-06-06T00:51,-1.2101249637786182
2021-06-06T00:52,-1.2001249637786202
2021-06-06T00:53,-1.1951249637786177
2021-06-06T00:54,-1.170124963778619
2021-06-06T00:55,-1.0951249637786162
2021-06-06T00:56,-0.9601249637786182
2021-06-06T00:57,-1.0651249637786222
2021-06-06T00:58,-1.160124963778621
2021-06-06T00:59,-1.245124963778622
2021-06-06T01:00,-1.265124963778618
2021-06-06T01:01,-1.1901249637786222
2021-06-06T01:02,-1.1351249637786225
2021-06-06T01:03,-1.1551249637786185
2021-06-06T01:04,-1.140124963778618
2021-06-06T01:05,-1.1251249637786174
2021-06-06T01:06,-1.1251249637786174
2021-06-06T01:07,-1.1151249637786194
2021-06-06T01:08,-1.150124963778623
2021-06-06T01:09,-1.1251249637786174
2021-06-06T01:10,-1.0951249637786162
2021-06-06T01:11,-1.0401249637786165
2021-06-06T01:12,-1.045124963778619
2021-06-06T01:13,-1.0101249637786225
2021-06-06T01:14,-1.0101249637786225
2021-06-06T01:15,-0.9951249637786219
2021-06-06T01:16,-1.00512496377862
2021-06-06T01:17,-1.0201249637786205
2021-06-06T01:18,-0.9901249637786194
2021-06-06T01:19,-0.9751249637786188
2021-06-06T01:20,-0.9351249637786196
2021-06-06T01:21,-0.8751249637786174
2021-06-06T01:22,-0.6701249637786191
2021-06-06T01:23,-0.2701249637786205
2021-06-06T01:24,-0.005124963778619929
2021-06-06T01:25,0.1498750362213812
2021-06-06T01:26,0.24987503622138263
2021-06-06T01:27,0.3548750362213795
2021-06-06T01:28,0.47487503622137694
2021-06-06T01:29,0.5298750362213838
2021-06-06T01:30,0.5798750362213809
2021-06-06T01:31,0.6298750362213781
2021-06-06T01:32,0.6598750362213792
2021-06-06T01:33,0.6548750362213838
2021-06-06T01:34,0.6748750362213798
2021-06-06T01:35,0.6848750362213778
2021-06-06T01:36,0.6948750362213829
2021-06-06T01:37,0.6998750362213784
2021-06-06T01:38,0.7048750362213809
2021-06-06T01:39,0.6698750362213772
2021-06-06T01:40,0.6798750362213823
2021-06-06T01:41,0.6598750362213792
2021-06-06T01:42,0.6298750362213781
2021-06-06T01:43,0.6248750362213826
2021-06-06T01:44,0.6248750362213826
2021-06-06T01:45,0.6298750362213781
2021-06-06T01:46,0.5748750362213784
2021-06-06T01:47,0.5448750362213772
2021-06-06T01:48,0.5598750362213778
2021-06-06T01:49,0.5348750362213792
2021-06-06T01:50,0.4798750362213795
2021-06-06T01:51,0.43987503622138036
2021-06-06T01:52,0.3448750362213815
2021-06-06T01:53,0.3198750362213829
2021-06-06T01:54,0.2848750362213792
2021-06-06T01:55,0.27987503622138377
2021-06-06T01:56,0.26987503622137865
2021-06-06T01:57,0.2898750362213818
2021-06-06T01:58,0.29487503622137723
2021-06-06T01:59,0.2898750362213818
2021-06-06T02:00,0.3098750362213778
2021-06-06T02:01,0.3098750362213778
2021-06-06T02:02,0.2898750362213818
2021-06-06T02:03,0.2898750362213818
2021-06-06T02:04,0.2898750362213818
2021-06-06T02:05,0.2898750362213818
2021-06-06T02:06,0.25987503622138064
2021-06-06T02:07,0.2548750362213781
2021-06-06T02:08,0.24487503622138007
2021-06-06T02:09,0.22487503622137694
2021-06-06T02:10,0.20987503622138348
2021-06-06T02:11,0.1848750362213778
2021-06-06T02:12,-0.035124963778621066
2021-06-06T02:13,-0.24012496377861936
2021-06-06T02:14,-0.5451249637786191
2021-06-06T02:15,-0.5201249637786205
2021-06-06T02:16,-0.4051249637786185
2021-06-06T02:17,-0.2251249637786188
2021-06-06T02:18,-0.1351249637786225
2021-06-06T02:19,-0.050124963778621634
2021-06-06T02:20,0.03487503622137922
2021-06-06T02:21,0.17987503622138235
2021-06-06T02:22,0.2998750362213798
2021-06-06T02:23,0.3898750362213832
2021-06-06T02:24,0.49987503622138263
2021-06-06T02:25,0.6198750362213801
2021-06-06T02:26,0.6498750362213812
2021-06-06T02:27,0.7298750362213795
2021-06-06T02:28,0.8148750362213804
2021-06-06T02:29,0.8798750362213781
2021-06-06T02:30,0.9248750362213798
2021-06-06T02:31,0.9798750362213795
2021-06-06T02:32,1.004875036221378
2021-06-06T02:33,1.0298750362213838
2021-06-06T02:34,1.069875036221383
2021-06-06T02:35,1.089875036221379
2021-06-06T02:36,1.0948750362213815
2021-06-06T02:37,1.1248750362213826
2021-06-06T02:38,1.1248750362213826
2021-06-06T02:39,1.1348750362213806
2021-06-06T02:40,1.1398750362213832
2021-06-06T02:41,1.1448750362213787
2021-06-06T02:42,1.1598750362213792
2021-06-06T02:43,1.1598750362213792
2021-06-06T02:44,1.1698750362213772
2021-06-06T02:45,1.1848750362213778
2021-06-06T02:46,1.1998750362213784
2021-06-06T02:47,1.2298750362213795
2021-06-06T02:48,1.2598750362213806
2021-06-06T02:49,1.254875036221378
2021-06-06T02:50,1.2598750362213806
2021-06-06T02:51,1.2748750362213812
2021-06-06T02:52,1.2798750362213838
2021-06-06T02:53,1.2998750362213798
2021-06-06T02:54,1.3148750362213804
2021-06-06T02:55,1.2698750362213787
2021-06-06T02:56,1.109875036221382
2021-06-06T02:57,0.9798750362213795
2021-06-06T02:58,0.8848750362213806
2021-06-06T02:59,0.7348750362213821
2021-06-06T03:00,0.49987503622138263
2021-06-06T03:01,0.2848750362213792
2021-06-06T03:02,0.07987503622138092
2021-06-06T03:03,0.09487503622138149
2021-06-06T03:04,0.15487503622138377
2021-06-06T03:05,0.22487503622137694
2021-06-06T03:06,0.3198750362213829
2021-06-06T03:07,0.3898750362213832
2021-06-06T03:08,0.4448750362213829
2021-06-06T03:09,0.5048750362213781
2021-06-06T03:10,0.5848750362213835
2021-06-06T03:11,0.6398750362213832
2021-06-06T03:12,0.7048750362213809
2021-06-06T03:13,0.7498750362213826
2021-06-06T03:14,0.8098750362213778
2021-06-06T03:15,0.8198750362213829
2021-06-06T03:16,0.849875036221377
2021-06-06T03:17,0.849875036221377
2021-06-06T03:18,0.8948750362213787
2021-06-06T03:19,0.9298750362213823
2021-06-06T03:20,0.9548750362213809
2021-06-06T03:21,0.9548750362213809
2021-06-06T03:22,0.9548750362213809
2021-06-06T03:23,0.8798750362213781
2021-06-06T03:24,0.7798750362213838
2021-06-06T03:25,0.6748750362213798
2021-06-06T03:26,0.5748750362213784
2021-06-06T03:27,0.5048750362213781
2021-06-06T03:28,0.46487503622137893
2021-06-06T03:29,0.40487503622138377
2021-06-06T03:30,0.37487503622138263
2021-06-06T03:31,0.3548750362213795
2021-06-06T03:32,0.3448750362213815
2021-06-06T03:33,0.3548750362213795
2021-06-06T03:34,0.3548750362213795
2021-06-06T03:35,0.3548750362213795
2021-06-06T03:36,0.3798750362213781
2021-06-06T03:37,0.38487503622138064
2021-06-06T03:38,0.4148750362213818
2021-06-06T03:39,0.41987503622137723
2021-06-06T03:40,0.4348750362213778
2021-06-06T03:41,0.4698750362213815
2021-06-06T03:42,0.47487503622137694
2021-06-06T03:43,0.47487503622137694
2021-06-06T03:44,0.3648750362213775
2021-06-06T03:45,0.20487503622138092
2021-06-06T03:46,0.01987503622137865
2021-06-06T03:47,-0.17512496377862163
2021-06-06T03:48,-0.3401249637786208
2021-06-06T03:49,-0.5001249637786174
2021-06-06T03:50,-0.6451249637786205
2021-06-06T03:51,-0.7801249637786185
2021-06-06T03:52,-0.8901249637786179
2021-06-06T03:53,-1.015124963778618
2021-06-06T03:54,-1.1251249637786174
2021-06-06T03:55,-1.1251249637786174
2021-06-06T03:56,-1.1101249637786168
2021-06-06T03:57,-1.0751249637786202
2021-06-06T03:58,-1.045124963778619
2021-06-06T03:59,-1.0101249637786225
2021-06-06T04:00,-0.9951249637786219
2021-06-06T04:01,-0.9551249637786228
2021-06-06T04:02,-0.9501249637786202
2021-06-06T04:03,-0.9301249637786171
2021-06-06T04:04,-0.9201249637786191
2021-06-06T04:05,-0.9201249637786191
2021-06-06T04:06,-0.9101249637786211
2021-06-06T04:07,-0.9051249637786185
2021-06-06T04:08,-0.9101249637786211
2021-06-06T04:09,-0.9851249637786168
2021-06-06T04:10,-1.0701249637786177
2021-06-06T04:11,-1.1951249637786177
2021-06-06T04:12,-1.3001249637786216
2021-06-06T04:13,-1.4151249637786165
2021-06-06T04:14,-1.5301249637786185
2021-06-06T04:15,-1.635124963778619
2021-06-06T04:16,-1.7351249637786204
2021-06-06T04:17,-1.8101249637786196
2021-06-06T04:18,-1.8701249637786184
2021-06-06T04:19,-1.925124963778618
2021-06-06T04:20,-1.8951249637786205
2021-06-06T04:21,-1.8451249637786198
2021-06-06T04:22,-1.7451249637786184
2021-06-06T04:23,-1.6501249637786195
2021-06-06T04:24,-1.545124963778619
2021-06-06T04:25,-1.4351249637786196
2021-06-06T04:26,-1.2801249637786185
2021-06-06T04:27,-1.0651249637786222
2021-06-06T04:28,-0.9251249637786216
2021-06-06T04:29,-0.7701249637786205
2021-06-06T04:30,-0.6001249637786188
2021-06-06T04:31,-0.5601249637786196
2021-06-06T04:32,-0.5301249637786185
2021-06-06T04:33,-0.5051249637786199
2021-06-06T04:34,-0.4851249637786168
2021-06-06T04:35,-0.47012496377861623
2021-06-06T04:36,-0.4651249637786208
2021-06-06T04:37,-0.47012496377861623
2021-06-06T04:38,-0.44512496377861765
2021-06-06T04:39,-0.5501249637786216
2021-06-06T04:40,-0.8501249637786188
2021-06-06T04:41,-1.13012496377862
2021-06-06T04:42,-1.4501249637786202
2021-06-06T04:43,-1.5701249637786212
2021-06-06T04:44,-1.6501249637786195
2021-06-06T04:45,-1.6901249637786186
2021-06-06T04:46,-1.7151249637786208
2021-06-06T04:47,-1.7351249637786204
2021-06-06T04:48,-1.7751249637786195
2021-06-06T04:49,-1.79012496377862
2021-06-06T04:50,-1.8151249637786186
2021-06-06T04:51,-1.8501249637786188
2021-06-06T04:52,-1.8101249637786196
2021-06-06T04:53,-1.8251249637786202
2021-06-06T04:54,-1.8401249637786208
2021-06-06T04:55,-1.8701249637786184
2021-06-06T04:56,-1.890124963778618
2021-06-06T04:57,-1.8951249637786205
2021-06-06T04:58,-1.910124963778621
2021-06-06T04:59,-1.8601249637786204
2021-06-06T05:00,-1.885124963778619
2021-06-06T05:01,-1.8701249637786184
2021-06-06T05:02,-1.8701249637786184
2021-06-06T05:03,-1.8551249637786213
2021-06-06T05:04,-1.8251249637786202
2021-06-06T05:05,-1.8451249637786198
2021-06-06T05:06,-1.8651249637786194
2021-06-06T05:07,-1.8601249637786204
2021-06-06T05:08,-1.885124963778619
2021-06-06T05:09,-1.8601249637786204
2021-06-06T05:10,-1.885124963778619
2021-06-06T05:11,-1.8301249637786192
2021-06-06T05:12,-1.7751249637786195
2021-06-06T05:13,-1.7451249637786184
2021-06-06T05:14,-1.7101249637786182
2021-06-06T05:15,-1.6801249637786206
2021-06-06T05:16,-1.6451249637786205
2021-06-06T05:17,-1.6501249637786195
2021-06-06T05:18,-1.640124963778618
2021-06-06T05:19,-1.635124963778619
2021-06-06T05:20,-1.6151249637786194
2021-06-06T05:21,-1.6101249637786204
2021-06-06T05:22,-1.6201249637786184
2021-06-06T05:23,-1.640124963778618
2021-06-06T05:24,-1.625124963778621
