timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-07T01:15:00,45.918,0.945,574.692,706.646
2021-06-07T01:20:00,40.958,0.815,729.048,353.832
2021-06-07T01:30:00,39.553,1.002,379.538,592.088
2021-06-07T01:35:00,41.472,1.0,247.723,863.907
2021-06-07T01:40:00,36.672,1.004,252.93,538.421
2021-06-07T01:45:00,33.759,1.0,123.339,385.383
2021-06-07T01:50:00,33.215,0.988,272.932,383.308
2021-06-07T01:55:00,31.998,0.952,438.328,310.485
2021-06-07T02:00:00,31.303,1.001,426.571,366.489
2021-06-07T02:05:00,32.819,1.002,138.655,462.717
2021-06-07T02:10:00,35.698,0.877,79.839,547.649
2021-06-07T02:15:00,59.144,0.963,2846.562,1221.213
2021-06-07T02:20:00,31.39,1.004,481.432,361.077
2021-06-07T02:25:00,28.37,1.003,671.038,246.984
2021-06-07T02:30:00,32.951,1.001,442.325,449.273
2021-06-07T02:35:00,44.093,1.002,330.096,948.593
2021-06-07T02:40:00,45.961,0.759,535.022,981.528
2021-06-07T02:55:00,48.886,1.001,912.363,651.867
2021-06-07T03:00:00,64.859,1.003,2265.72,1265.264
2021-06-07T03:05:00,64.859,1.001,1830.452,1342.183
2021-06-07T03:10:00,66.345,1.0,861.141,1393.404
2021-06-07T03:15:00,60.885,1.005,775.245,1020.634
2021-06-07T03:20:00,71.021,0.941,1259.378,1908.978
2021-06-07T03:25:00,81.58,0.998,6168.273,2200.808
2021-06-07T03:30:00,80.043,0.887,3373.637,1596.663
2021-06-07T03:35:00,67.078,1.003,2943.455,1526.048
2021-06-07T03:40:00,82.38,1.001,975.017,1907.464
2021-06-07T03:45:00,79.867,0.99,4028.102,1997.545
2021-06-07T03:50:00,81.65,1.002,1374.207,1988.502
2021-06-07T03:55:00,72.498,0.83,2783.104,1106.355
2021-06-07T04:00:00,77.54,1.002,7334.673,1725.732
2021-06-07T04:05:00,59.116,1.003,1967.754,970.644
2021-06-07T04:10:00,45.462,0.927,3082.778,441.274
2021-06-07T04:15:00,34.854,0.976,2232.18,253.487
2021-06-07T04:20:00,40.36,0.966,1128.803,368.896
2021-06-07T04:25:00,42.717,0.979,1524.503,467.319
2021-06-07T04:30:00,49.467,0.884,1960.627,587.295
2021-06-07T04:35:00,101.794,0.985,1230.374,3729.056
2021-06-07T04:40:00,104.776,0.932,877.188,3862.293
2021-06-07T04:45:00,94.131,1.004,1352.201,2582.759
2021-06-07T04:50:00,101.98,1.004,1119.461,3555.07
2021-06-07T04:55:00,102.319,1.002,1001.441,4076.092
2021-06-07T05:00:00,99.573,1.003,1189.028,3537.34
2021-06-07T05:05:00,97.453,1.003,1287.83,3443.344
2021-06-07T05:10:00,93.686,1.0,1135.699,3105.2
2021-06-07T05:15:00,86.967,0.912,2470.019,2579.17
2021-06-07T05:20:00,67.983,0.937,1598.774,1516.295
2021-06-07T05:25:00,64.904,0.963,9216.931,1347.526
2021-06-07T05:30:00,53.131,1.001,3155.728,737.241
2021-06-07T05:35:00,63.222,0.998,1517.877,1017.71
2021-06-07T05:40:00,82.555,0.869,2815.033,2000.518
2021-06-07T05:45:00,69.477,0.954,1501.397,1121.688
2021-06-07T05:50:00,71.845,0.975,1033.215,1185.286
2021-06-07T05:55:00,84.504,0.769,2274.721,3231.64
2021-06-07T06:00:00,78.013,1.004,4798.454,2334.335
2021-06-07T06:05:00,83.608,0.862,3977.435,2173.955
2021-06-07T06:10:00,66.413,0.986,5909.243,2690.182
2021-06-07T06:15:00,50.531,0.945,1495.434,578.243
2021-06-07T06:20:00,60.138,0.784,1446.232,919.059
2021-06-07T06:25:00,57.111,0.996,1892.975,507.24
2021-06-07T06:30:00,62.236,0.964,4193.424,1658.435
2021-06-07T06:35:00,56.755,0.967,1690.332,829.585
2021-06-07T06:40:00,71.387,0.892,1441.395,1305.17
2021-06-07T06:50:00,77.784,0.958,3844.116,2060.54
2021-06-07T22:20:00,61.853,0.783,1204.539,830.509
2021-06-07T22:25:00,61.747,0.985,1325.12,1102.459
2021-06-07T22:30:00,60.753,0.754,490.959,418.784
2021-06-07T22:35:00,54.832,1.003,2737.98,846.588
2021-06-07T22:40:00,52.044,1.002,1279.074,827.745
2021-06-07T22:45:00,52.082,1.005,541.486,628.161
2021-06-07T22:50:00,50.148,1.003,767.697,641.145
2021-06-07T22:55:00,49.729,0.957,1084.991,487.766
2021-06-07T23:00:00,66.024,0.978,3503.626,1373.902
2021-06-07T23:05:00,68.477,1.002,1409.817,1826.811
2021-06-07T23:10:00,65.635,1.004,1056.733,1486.593
2021-06-07T23:15:00,56.658,0.801,1179.207,868.978
2021-06-07T23:20:00,69.52,0.918,5227.516,1434.664
2021-06-07T23:25:00,59.273,0.905,1774.565,894.069
2021-06-07T23:30:00,66.394,0.975,1868.032,1182.962
2021-06-07T23:35:00,58.655,0.982,811.602,902.13
2021-06-07T23:40:00,66.726,0.84,2590.404,1151.508
2021-06-07T23:45:00,57.032,0.861,1414.546,872.651
2021-06-07T23:50:00,72.194,0.954,4693.775,1429.823
2021-06-07T23:55:00,62.446,0.954,3352.589,763.685
