timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-15T00:30:00,48.72,0.998,326.624,1131.577
2021-05-15T00:35:00,59.914,0.84,5689.425,1354.738
2021-05-15T00:40:00,66.501,0.966,2777.096,1885.711
2021-05-15T00:45:00,42.301,0.993,849.031,645.731
2021-05-15T00:50:00,26.763,0.997,392.593,193.521
2021-05-15T00:55:00,44.304,0.99,739.77,504.83
2021-05-15T01:00:00,60.062,0.992,962.184,1622.073
2021-05-15T01:05:00,60.212,1.001,765.103,1280.057
2021-05-15T01:10:00,50.498,0.971,446.2,948.848
2021-05-15T01:15:00,40.405,1.001,517.587,406.766
2021-05-15T01:20:00,41.479,1.003,579.654,513.419
2021-05-15T01:25:00,42.381,1.005,918.106,568.254
2021-05-15T01:30:00,55.393,0.885,5196.19,902.278
2021-05-15T01:35:00,92.06,0.959,1390.562,4958.306
2021-05-15T01:40:00,89.98,1.004,919.148,3776.64
2021-05-15T01:45:00,80.026,1.003,758.108,3266.212
2021-05-15T01:50:00,75.189,0.959,990.791,2807.271
2021-05-15T01:55:00,72.847,0.989,1923.33,2580.28
2021-05-15T02:00:00,79.222,1.004,1215.601,2719.579
2021-05-15T02:05:00,77.138,0.99,856.815,2278.854
2021-05-15T02:10:00,72.003,0.941,1163.57,1964.457
2021-05-15T02:15:00,66.355,0.94,7166.725,1385.169
2021-05-15T02:20:00,37.272,0.975,2033.776,295.614
2021-05-15T02:25:00,38.366,0.996,3048.027,513.782
2021-05-15T02:30:00,29.302,0.928,596.935,180.15
2021-05-15T02:35:00,51.364,0.905,3301.189,819.499
2021-05-15T02:40:00,61.342,0.988,4544.908,1406.663
2021-05-15T02:45:00,50.19,0.861,2229.478,711.519
2021-05-15T02:50:00,36.981,0.964,1114.357,453.624
2021-05-15T02:55:00,63.015,0.945,1098.835,1449.122
2021-05-15T03:00:00,67.22,1.003,797.182,1737.707
2021-05-15T03:05:00,67.076,1.004,982.389,1958.676
2021-05-15T03:10:00,61.672,1.004,1027.981,1468.387
2021-05-15T03:15:00,53.36,0.969,615.507,845.856
2021-05-15T03:20:00,53.707,0.991,995.051,791.18
2021-05-15T03:25:00,53.606,1.003,530.722,862.345
2021-05-15T03:30:00,48.684,0.989,566.346,573.168
2021-05-15T03:35:00,47.232,1.002,1336.362,534.642
2021-05-15T03:40:00,48.944,0.998,542.981,683.521
2021-05-15T03:45:00,48.686,0.928,3327.09,602.605
2021-05-15T03:50:00,52.432,0.931,1273.437,653.115
2021-05-15T03:55:00,48.726,0.966,1174.856,780.422
2021-05-15T04:00:00,26.86,0.903,538.278,131.63
2021-05-15T04:05:00,34.089,0.917,1024.662,209.644
2021-05-15T04:10:00,34.549,0.979,764.04,260.607
2021-05-15T04:15:00,56.359,0.832,2380.701,1172.127
2021-05-15T04:20:00,46.9,0.741,3123.877,449.989
2021-05-15T04:25:00,52.409,0.925,2136.821,1085.381
2021-05-15T04:30:00,76.102,0.916,1800.079,1581.472
2021-05-15T04:35:00,67.318,0.866,1177.723,1808.445
2021-05-15T04:40:00,61.223,0.971,1698.107,1259.995
2021-05-15T04:45:00,54.958,0.902,1062.529,1164.51
2021-05-15T04:50:00,69.955,0.946,2500.814,1751.088
2021-05-15T04:55:00,69.959,0.998,1274.08,1967.843
2021-05-15T05:00:00,68.689,0.965,3675.238,1680.471
2021-05-15T05:05:00,73.241,0.998,1849.832,2310.859
2021-05-15T05:10:00,79.294,1.003,3105.131,2810.392
2021-05-15T05:15:00,88.274,0.955,5069.065,2670.778
2021-05-15T05:20:00,49.631,0.855,1253.263,653.855
2021-05-15T05:25:00,38.867,1.0,2122.552,389.24
2021-05-15T05:30:00,37.749,0.894,2245.084,359.843
2021-05-15T05:35:00,40.997,0.966,1359.249,238.228
2021-05-15T05:40:00,41.319,0.962,2088.993,522.896
2021-05-15T05:45:00,60.084,0.924,2072.254,866.628
2021-05-15T05:50:00,53.327,0.922,1908.067,624.758
2021-05-15T05:55:00,70.161,0.912,1616.91,2195.144
2021-05-15T06:00:00,72.534,0.738,2175.923,2036.213
