timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-17T03:05:00,52.203,1.001,1477.729,578.146
2021-06-17T03:10:00,36.927,0.977,662.773,330.406
2021-06-17T03:15:00,53.414,1.002,2183.447,697.162
2021-06-17T03:20:00,59.15,0.985,4320.346,1506.093
2021-06-17T03:25:00,64.735,1.002,1085.246,2045.341
2021-06-17T03:30:00,51.974,1.004,723.456,821.764
2021-06-17T03:35:00,50.565,1.005,1386.5,668.852
2021-06-17T03:40:00,49.678,1.004,1211.058,525.318
2021-06-17T03:45:00,52.087,1.002,962.009,699.304
2021-06-17T03:50:00,64.275,0.952,2896.62,752.631
2021-06-17T03:55:00,67.003,1.001,1536.368,1266.494
2021-06-17T04:00:00,82.473,0.943,3728.683,1880.272
2021-06-17T04:05:00,83.111,0.988,1124.013,2281.227
2021-06-17T04:10:00,80.043,1.002,1749.021,1712.488
2021-06-17T04:15:00,85.433,1.003,1062.934,2480.097
2021-06-17T04:20:00,85.577,0.939,1500.647,2551.392
2021-06-17T04:25:00,77.976,1.002,4879.581,2227.142
2021-06-17T04:30:00,47.684,1.004,1510.684,527.114
2021-06-17T04:35:00,53.899,0.956,1704.545,903.933
2021-06-17T04:40:00,51.712,1.004,1186.359,662.371
2021-06-17T04:45:00,51.687,0.997,2759.767,650.417
2021-06-17T04:50:00,47.334,0.993,1235.898,554.569
2021-06-17T04:55:00,46.651,1.0,1105.881,519.39
2021-06-17T05:00:00,47.783,0.989,1550.755,691.858
2021-06-17T05:05:00,63.33,0.898,2904.113,1030.205
2021-06-17T05:10:00,97.333,1.004,639.779,3747.614
2021-06-17T05:15:00,72.817,0.956,1745.112,1138.388
2021-06-17T05:20:00,53.025,1.005,790.58,881.86
2021-06-17T05:25:00,51.585,1.002,1420.614,563.529
2021-06-17T05:30:00,58.066,1.004,1087.234,817.169
2021-06-17T05:35:00,55.973,0.993,1413.049,747.057
2021-06-17T05:40:00,55.337,1.001,1180.66,688.207
2021-06-17T05:45:00,85.433,0.898,5714.552,1657.929
2021-06-17T05:50:00,74.236,0.953,4438.967,1851.213
2021-06-17T05:55:00,36.019,1.003,1033.544,296.547
2021-06-17T06:00:00,71.594,0.969,2734.477,1995.794
2021-06-17T06:05:00,85.207,0.928,3037.023,2536.334
2021-06-17T06:10:00,98.888,1.001,2062.081,4614.557
2021-06-17T06:15:00,96.315,0.869,2193.993,2736.642
2021-06-17T06:20:00,93.431,0.907,8313.571,2177.194
2021-06-17T06:25:00,86.531,0.978,3030.801,3147.005
2021-06-17T06:30:00,73.639,0.983,1797.281,1903.547
2021-06-17T06:35:00,62.365,0.962,1752.627,926.959
2021-06-17T06:40:00,47.058,0.982,2132.13,681.561
2021-06-17T06:45:00,42.112,0.994,1029.439,501.405
2021-06-17T06:50:00,59.101,0.903,1285.829,987.356
2021-06-17T06:55:00,55.695,0.994,2736.641,758.003
2021-06-17T07:00:00,72.751,0.928,2993.187,981.945
2021-06-17T07:05:00,58.759,0.959,3054.484,951.01
2021-06-17T07:10:00,55.79,0.958,1580.321,756.367
2021-06-17T07:15:00,52.148,0.962,2196.02,685.502
2021-06-17T07:20:00,58.362,0.954,2865.258,904.659
2021-06-17T07:25:00,45.977,1.002,3699.306,368.281
2021-06-17T07:30:00,46.705,0.897,1314.867,378.672
2021-06-17T07:35:00,52.68,0.995,1519.263,434.558
2021-06-17T07:40:00,66.155,0.884,5734.103,1201.267
2021-06-17T07:45:00,80.906,0.967,7405.559,1146.41
2021-06-17T07:50:00,56.107,0.735,1166.566,764.169
2021-06-17T07:55:00,67.294,0.97,3021.249,1201.061
2021-06-17T08:00:00,84.941,0.864,1569.105,1774.636
2021-06-17T08:05:00,84.665,0.946,1649.367,2076.718
2021-06-17T08:10:00,86.392,0.903,4631.943,1400.051
2021-06-17T08:15:00,71.821,0.835,4260.963,1418.73
2021-06-17T08:20:00,58.439,0.904,6426.475,1133.211
2021-06-17T08:25:00,54.167,0.978,1419.781,642.621
