timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-04T00:00:00,36.568,1.002,579.952,386.924
2021-06-04T00:05:00,35.157,0.986,1604.282,337.865
2021-06-04T00:10:00,47.603,0.978,1216.458,608.116
2021-06-04T00:15:00,54.689,1.004,765.146,950.78
2021-06-04T00:20:00,46.099,1.0,653.769,460.787
2021-06-04T00:25:00,55.637,0.989,2425.687,549.738
2021-06-04T00:30:00,60.649,1.004,986.106,851.889
2021-06-04T00:35:00,61.213,0.997,1700.421,882.241
2021-06-04T00:40:00,72.743,0.941,5749.575,1243.609
2021-06-04T00:45:00,81.134,1.005,4539.791,1876.108
2021-06-04T00:50:00,70.875,1.001,2016.934,1372.884
2021-06-04T00:55:00,74.861,0.997,1891.358,1901.463
2021-06-04T01:00:00,87.767,0.949,6007.264,1979.493
2021-06-04T01:05:00,78.916,1.003,576.816,1922.832
2021-06-04T01:10:00,80.136,1.005,1164.034,1759.281
2021-06-04T01:15:00,80.74,1.004,822.169,1736.229
2021-06-04T01:20:00,78.321,1.001,1144.592,1400.654
2021-06-04T01:25:00,67.272,0.894,4072.391,1276.227
2021-06-04T01:30:00,48.278,0.942,2951.245,576.709
2021-06-04T01:35:00,60.36,0.977,2519.269,1173.595
2021-06-04T01:40:00,64.309,0.989,4134.119,867.395
2021-06-04T01:45:00,61.059,0.942,1712.324,786.014
2021-06-04T01:50:00,65.801,0.971,4321.88,1100.545
2021-06-04T01:55:00,57.329,0.991,2148.275,780.146
2021-06-04T02:00:00,63.776,0.964,1903.48,837.831
2021-06-04T02:30:00,67.643,0.887,2043.339,1064.554
2021-06-04T02:50:00,71.827,0.83,1685.266,1727.647
2021-06-04T02:55:00,84.102,0.899,4046.288,1335.571
2021-06-04T03:00:00,97.426,0.972,4354.963,3057.309
2021-06-04T03:05:00,91.522,0.996,6829.256,2228.895
2021-06-04T03:10:00,101.794,0.993,4027.157,4332.346
2021-06-04T03:15:00,138.184,0.998,4350.954,5498.597
2021-06-04T03:20:00,136.208,0.934,4980.561,5347.333
2021-06-04T03:25:00,130.246,0.994,2431.13,5244.735
2021-06-04T03:30:00,131.343,1.004,2472.341,5289.063
2021-06-04T03:35:00,120.878,0.966,2694.927,5402.483
2021-06-04T03:40:00,124.881,0.877,4026.288,6090.5
2021-06-04T03:45:00,133.795,0.902,5207.095,5652.885
2021-06-04T03:50:00,77.423,0.913,4741.507,2165.494
2021-06-04T03:55:00,51.846,0.996,2974.756,490.801
2021-06-04T04:00:00,45.793,0.92,2448.69,532.145
2021-06-04T04:05:00,64.717,0.925,6421.372,1295.93
2021-06-04T04:10:00,50.538,0.955,2625.801,577.255
2021-06-04T04:15:00,52.108,0.889,3212.045,672.666
2021-06-04T04:20:00,54.815,0.846,1833.565,589.729
2021-06-04T04:25:00,34.808,1.002,836.222,226.526
2021-06-04T04:30:00,54.874,0.927,2720.282,817.299
2021-06-04T04:35:00,85.731,0.995,1025.453,2752.568
2021-06-04T04:40:00,82.624,0.983,1121.612,2411.684
2021-06-04T04:45:00,90.435,0.927,2434.132,1928.352
2021-06-04T04:50:00,93.03,1.004,1910.001,3305.234
2021-06-04T04:55:00,90.033,0.993,954.57,2811.774
2021-06-04T05:00:00,90.767,1.003,1142.634,3138.767
2021-06-04T05:05:00,88.87,1.005,925.692,2945.122
2021-06-04T05:10:00,91.13,0.999,987.411,3382.702
2021-06-04T05:15:00,83.753,1.005,1452.856,2160.543
2021-06-04T05:20:00,82.254,0.997,824.051,2439.737
2021-06-04T05:25:00,77.947,0.986,902.445,1979.556
2021-06-04T05:30:00,70.895,0.854,4470.285,1024.335
2021-06-04T05:35:00,41.829,0.948,1831.412,444.757
2021-06-04T05:40:00,30.777,0.953,1662.359,184.831
2021-06-04T05:45:00,36.115,1.003,1349.612,472.285
2021-06-04T05:50:00,38.525,1.005,2926.416,482.727
2021-06-04T05:55:00,45.822,0.997,1150.762,753.468
2021-06-04T06:00:00,68.747,0.957,2954.845,1885.418
2021-06-04T06:05:00,57.66,0.914,1969.37,838.308
2021-06-04T06:10:00,71.495,0.948,1665.877,1805.646
2021-06-04T06:15:00,68.097,0.998,3749.282,1500.377
2021-06-04T06:20:00,96.086,0.962,3145.568,3507.721
2021-06-04T06:25:00,79.503,0.973,2246.593,1613.274
2021-06-04T06:30:00,81.649,0.992,1381.901,1874.82
2021-06-04T06:35:00,74.223,0.979,2514.598,1925.258
2021-06-04T06:40:00,71.819,0.945,1602.382,1882.674
2021-06-04T06:45:00,56.339,0.995,1914.787,1282.857
2021-06-04T06:50:00,52.291,0.989,1634.493,773.423
2021-06-04T06:55:00,41.265,1.001,1405.976,382.227
2021-06-04T07:00:00,53.372,0.944,3298.996,661.508
2021-06-04T07:05:00,57.847,1.003,1329.909,934.684
2021-06-04T07:10:00,62.848,0.891,2074.775,1060.898
2021-06-04T07:15:00,67.984,0.923,2122.173,1180.569
2021-06-04T07:20:00,66.215,0.968,3820.46,1645.199
2021-06-04T07:25:00,68.225,0.998,1671.856,1335.511
2021-06-04T23:25:00,30.121,0.772,1155.203,231.214
2021-06-04T23:30:00,29.793,0.887,1056.22,219.924
2021-06-04T23:35:00,33.433,0.929,1283.349,432.341
2021-06-04T23:40:00,37.459,0.986,1486.013,358.138
2021-06-04T23:45:00,40.619,1.002,445.918,534.575
2021-06-04T23:50:00,45.25,0.997,913.913,772.35
2021-06-04T23:55:00,41.958,0.986,693.286,655.805
