timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-24T01:00:00,51.98,0.85,1900.342,779.649
2021-05-24T01:05:00,50.577,1.003,488.31,1304.108
2021-05-24T01:10:00,42.656,1.002,206.738,932.082
2021-05-24T01:15:00,42.541,0.972,777.649,722.82
2021-05-24T01:20:00,54.466,1.003,1225.285,1358.405
2021-05-24T01:25:00,51.783,1.0,845.629,692.488
2021-05-24T01:30:00,57.942,1.003,1465.881,1011.832
2021-05-24T01:35:00,52.637,1.003,1068.965,753.367
2021-05-24T01:40:00,58.862,1.005,2090.021,1035.295
2021-05-24T01:45:00,52.033,0.928,1494.8,870.016
2021-05-24T01:50:00,49.432,0.902,2278.99,667.399
2021-05-24T01:55:00,29.19,0.999,693.675,294.075
2021-05-24T02:00:00,28.847,0.996,828.218,281.535
2021-05-24T02:05:00,30.334,1.003,339.009,418.794
2021-05-24T02:10:00,32.88,0.965,534.177,359.274
2021-05-24T02:15:00,34.887,1.003,282.281,396.754
2021-05-24T02:20:00,39.392,1.001,409.926,592.336
2021-05-24T02:25:00,74.592,0.923,3374.898,1559.43
2021-05-24T02:30:00,55.27,0.871,3278.259,809.602
2021-05-24T02:35:00,63.063,0.942,1899.281,861.873
2021-05-24T02:40:00,67.323,1.0,1341.383,1711.615
2021-05-24T02:45:00,63.955,1.003,1128.073,1467.643
2021-05-24T02:50:00,66.251,1.001,923.284,1539.86
2021-05-24T02:55:00,62.764,0.885,3173.957,1261.707
2021-05-24T03:00:00,69.525,0.981,950.579,1317.657
2021-05-24T03:05:00,76.299,1.001,1182.47,2332.386
2021-05-24T03:10:00,68.676,1.003,1324.335,1223.454
2021-05-24T03:15:00,69.475,0.889,2975.411,1183.688
2021-05-24T03:20:00,70.733,0.985,3248.815,1425.557
2021-05-24T03:25:00,59.903,0.935,2517.808,712.893
2021-05-24T03:30:00,26.6,0.999,731.353,199.597
2021-05-24T03:35:00,24.073,1.003,975.104,138.036
2021-05-24T03:40:00,28.261,0.982,2063.041,104.499
2021-05-24T03:45:00,25.607,1.0,2793.537,187.648
2021-05-24T03:50:00,25.456,1.001,953.203,109.184
2021-05-24T03:55:00,24.508,1.003,2188.169,241.321
2021-05-24T04:00:00,25.796,0.99,437.312,153.057
2021-05-24T04:05:00,25.755,1.002,421.397,170.334
2021-05-24T04:10:00,31.22,1.002,552.98,299.982
2021-05-24T04:15:00,28.576,1.001,265.921,198.994
2021-05-24T04:20:00,63.889,0.935,826.535,1555.431
2021-05-24T04:25:00,59.59,1.004,679.282,1496.794
2021-05-24T04:30:00,70.742,0.982,656.78,2052.35
2021-05-24T04:35:00,64.463,1.002,528.744,1757.646
2021-05-24T04:40:00,68.604,0.802,3057.858,1506.781
2021-05-24T04:45:00,62.006,0.966,1170.948,1066.892
2021-05-24T04:50:00,56.458,1.002,479.615,793.228
2021-05-24T04:55:00,70.054,0.929,1323.347,1130.916
2021-05-24T05:00:00,64.224,1.001,1604.974,1399.687
2021-05-24T05:05:00,52.307,1.001,1757.918,963.674
2021-05-24T05:10:00,81.748,0.991,5244.394,3177.044
2021-05-24T05:15:00,74.659,0.935,2338.552,1568.676
2021-05-24T05:20:00,109.667,0.989,860.912,5407.771
2021-05-24T05:25:00,95.704,0.914,3354.846,2897.751
2021-05-24T05:30:00,71.456,0.932,2431.367,1135.122
2021-05-24T05:35:00,73.755,0.907,3856.067,1605.289
2021-05-24T05:40:00,42.818,1.004,784.256,428.285
2021-05-24T05:45:00,42.972,0.994,2693.144,370.512
2021-05-24T05:50:00,53.659,0.955,3072.105,996.598
2021-05-24T05:55:00,41.083,1.003,634.158,389.251
2021-05-24T06:00:00,86.658,0.839,2837.509,1586.899
2021-05-24T06:05:00,112.75,0.999,2019.127,5100.548
2021-05-24T06:10:00,129.447,0.889,2074.404,4927.815
2021-05-24T06:15:00,124.222,0.985,2047.518,6017.12
2021-05-24T06:20:00,61.432,0.944,3343.985,1172.911
2021-05-24T06:25:00,57.439,1.002,1783.973,696.512
2021-05-24T06:30:00,64.881,0.941,2150.938,1237.126
2021-05-24T06:35:00,57.827,1.003,1517.274,923.026
2021-05-24T06:40:00,62.233,1.004,1920.071,1085.012
2021-05-24T06:45:00,86.573,0.935,3620.077,1893.112
2021-05-24T06:50:00,51.86,1.003,2274.168,655.309
2021-05-24T06:55:00,69.037,0.955,3854.812,1005.255
2021-05-24T07:00:00,49.729,0.97,2289.569,662.879
2021-05-24T07:05:00,41.019,1.004,930.308,480.651
2021-05-24T07:10:00,49.407,1.0,1586.338,605.284
2021-05-24T07:15:00,47.729,1.002,1875.311,521.382
2021-05-24T07:20:00,51.297,0.98,1843.409,963.027
2021-05-24T07:25:00,63.665,0.975,2916.924,1289.878
2021-05-24T07:30:00,59.746,0.996,1832.328,996.175
2021-05-24T07:35:00,57.805,0.967,1241.615,1190.813
2021-05-24T07:40:00,58.191,1.002,757.16,889.036
2021-05-24T07:45:00,57.935,1.004,2190.768,1067.398
2021-05-24T07:50:00,49.603,0.994,771.299,618.716
2021-05-24T08:00:00,50.415,0.894,2247.452,1021.194
2021-05-24T08:05:00,56.621,0.893,1646.342,1119.863
2021-05-24T08:10:00,51.825,0.857,1902.653,721.914
