timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-29T00:00:00,32.94,1.0,1110.539,482.211
2021-05-29T00:05:00,39.268,0.953,616.18,592.507
2021-05-29T00:10:00,39.343,0.982,707.076,693.483
2021-05-29T00:15:00,37.137,1.002,397.888,672.088
2021-05-29T00:20:00,37.538,0.957,406.714,725.026
2021-05-29T00:25:00,41.114,0.838,986.712,761.74
2021-05-29T00:30:00,38.775,0.959,1522.5,394.423
2021-05-29T00:35:00,44.333,1.002,213.591,817.497
2021-05-29T00:40:00,42.006,1.002,360.376,686.934
2021-05-29T00:45:00,46.024,1.001,394.166,773.151
2021-05-29T00:50:00,39.445,1.004,497.358,543.928
2021-05-29T01:00:00,41.341,0.997,793.816,779.14
2021-05-29T01:05:00,49.193,1.001,1357.113,1461.668
2021-05-29T01:10:00,28.918,1.003,883.765,298.042
2021-05-29T01:15:00,27.356,1.004,143.853,289.496
2021-05-29T01:20:00,36.145,1.002,886.114,615.978
2021-05-29T01:25:00,44.403,0.944,290.958,1113.535
2021-05-29T01:30:00,49.717,0.956,656.784,1186.832
2021-05-29T01:35:00,36.059,1.003,230.641,435.638
2021-05-29T01:40:00,37.062,1.003,404.224,525.894
2021-05-29T01:45:00,35.737,1.003,237.835,418.641
2021-05-29T01:50:00,36.747,1.002,751.679,594.515
2021-05-29T01:55:00,36.372,1.003,353.139,422.715
2021-05-29T02:00:00,36.791,0.874,1054.502,530.054
2021-05-29T02:05:00,48.827,0.954,1092.869,810.136
2021-05-29T02:10:00,57.602,1.004,920.252,1474.769
2021-05-29T02:15:00,52.019,0.875,767.397,767.928
2021-05-29T02:20:00,36.587,1.004,1960.64,497.115
2021-05-29T02:25:00,26.019,0.962,945.092,180.075
2021-05-29T02:30:00,16.59,1.003,412.428,56.77
2021-05-29T02:35:00,42.853,0.926,3498.407,445.621
2021-05-29T02:40:00,34.109,0.98,1912.771,359.514
2021-05-29T02:45:00,27.491,1.002,670.869,271.602
2021-05-29T02:50:00,29.967,1.005,818.113,231.081
2021-05-29T02:55:00,28.738,0.993,876.741,370.489
2021-05-29T03:00:00,32.747,1.004,222.856,396.356
2021-05-29T03:05:00,30.152,1.003,379.474,316.04
2021-05-29T03:10:00,34.757,0.941,342.11,273.906
2021-05-29T03:15:00,83.317,0.934,406.907,2724.342
2021-05-29T03:20:00,87.844,0.884,4370.551,2610.903
2021-05-29T03:25:00,75.947,0.743,2039.63,2093.724
2021-05-29T03:30:00,57.019,1.004,1929.238,890.895
2021-05-29T03:35:00,64.793,1.004,1835.491,1341.604
2021-05-29T03:40:00,58.029,0.954,594.659,1314.337
2021-05-29T03:45:00,42.154,1.003,436.036,785.696
2021-05-29T03:50:00,64.828,0.921,5581.685,2446.862
2021-05-29T03:55:00,48.59,1.004,1050.722,903.011
2021-05-29T04:00:00,45.796,0.996,639.128,683.375
2021-05-29T04:05:00,48.321,1.003,1187.226,593.642
2021-05-29T04:10:00,46.458,1.002,650.876,595.16
2021-05-29T04:15:00,44.022,1.003,660.182,623.694
2021-05-29T04:20:00,65.492,0.856,4090.186,1205.089
2021-05-29T04:25:00,46.217,0.975,1566.46,620.81
2021-05-29T04:30:00,42.657,1.001,2020.898,696.22
2021-05-29T04:35:00,46.629,1.004,1900.615,662.523
2021-05-29T04:40:00,52.316,0.99,2173.873,963.123
2021-05-29T04:45:00,62.381,0.914,3964.811,1121.573
2021-05-29T04:50:00,60.446,0.873,3497.153,1410.815
2021-05-29T04:55:00,45.049,0.973,1312.551,629.656
2021-05-29T05:00:00,59.916,0.992,1068.281,1489.581
2021-05-29T05:05:00,63.473,1.002,932.765,1608.851
2021-05-29T05:10:00,67.387,0.999,1208.467,1699.323
2021-05-29T05:15:00,59.714,1.004,660.502,1562.282
2021-05-29T05:20:00,64.739,0.903,1085.97,1619.38
2021-05-29T05:25:00,67.237,0.981,4751.041,1650.072
2021-05-29T05:30:00,53.331,0.941,2779.962,693.582
2021-05-29T05:35:00,36.299,0.988,2825.298,409.694
2021-05-29T05:40:00,68.226,0.842,2209.551,1136.922
2021-05-29T05:45:00,65.41,0.991,3527.356,1615.428
2021-05-29T05:50:00,109.931,0.924,4487.767,4337.369
2021-05-29T05:55:00,85.892,0.931,3688.066,2954.742
2021-05-29T06:00:00,81.205,0.975,4264.293,2963.014
2021-05-29T06:05:00,73.516,0.847,2907.528,1277.87
2021-05-29T06:10:00,74.475,0.951,4403.256,1582.305
2021-05-29T06:15:00,76.769,0.97,2268.106,2639.209
2021-05-29T06:20:00,67.541,0.89,4924.071,2197.062
2021-05-29T06:25:00,48.894,0.968,1856.415,1383.498
2021-05-29T06:30:00,67.35,0.857,2400.677,1617.414
2021-05-29T06:35:00,61.558,0.998,6559.144,1265.778
2021-05-29T06:40:00,44.783,0.936,1178.848,364.255
2021-05-29T06:45:00,76.451,0.952,5730.635,2404.151
2021-05-29T21:30:00,51.936,0.832,2789.961,757.974
2021-05-29T21:35:00,73.08,0.756,2672.261,1897.091
2021-05-29T21:40:00,63.495,1.003,787.988,1468.029
2021-05-29T21:45:00,68.068,0.879,760.733,1692.122
2021-05-29T21:50:00,53.837,1.003,1402.703,890.077
2021-05-29T21:55:00,51.006,0.997,1777.901,737.017
2021-05-29T22:00:00,50.114,1.003,618.216,630.232
2021-05-29T22:05:00,54.651,0.975,909.771,875.516
2021-05-29T22:10:00,54.079,1.006,986.812,818.399
2021-05-29T22:15:00,54.581,1.003,604.147,793.099
2021-05-29T22:20:00,52.703,0.997,758.378,532.877
2021-05-29T22:25:00,64.927,0.834,3627.652,996.694
2021-05-29T22:30:00,86.859,0.991,6068.743,2683.202
2021-05-29T22:35:00,87.798,0.99,3548.989,2842.848
2021-05-29T22:40:00,76.228,0.937,2553.029,2428.051
2021-05-29T22:45:00,56.017,0.995,829.277,901.75
2021-05-29T22:50:00,64.617,0.997,1826.795,1337.232
2021-05-29T22:55:00,81.124,1.004,1373.941,2813.336
2021-05-29T23:00:00,82.19,0.951,560.656,2807.817
2021-05-29T23:05:00,88.338,0.998,845.818,2655.821
2021-05-29T23:10:00,91.368,1.003,948.378,3067.663
2021-05-29T23:15:00,93.427,0.908,1694.476,3021.006
2021-05-29T23:20:00,96.202,0.924,6151.18,1726.012
2021-05-29T23:25:00,108.327,0.966,6789.906,3116.562
2021-05-29T23:30:00,114.754,0.983,1367.796,5139.753
2021-05-29T23:35:00,96.285,0.971,1344.34,3289.401
