timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-22T00:00:00,16.297,0.938,630.464,88.296
2021-05-22T00:05:00,17.964,1.001,375.146,103.155
2021-05-22T00:10:00,12.922,0.977,198.507,37.865
2021-05-22T00:15:00,10.286,0.997,241.954,26.802
2021-05-22T00:20:00,11.638,1.003,328.22,43.452
2021-05-22T00:25:00,14.172,0.939,273.644,107.011
2021-05-22T00:30:00,11.515,0.974,165.22,36.203
2021-05-22T00:35:00,12.364,0.942,87.139,58.444
2021-05-22T00:40:00,11.731,1.002,138.676,55.003
2021-05-22T00:45:00,11.143,1.002,171.779,41.738
2021-05-22T00:50:00,12.366,0.909,215.843,58.42
2021-05-22T00:55:00,10.816,0.939,234.438,38.949
2021-05-22T01:00:00,14.126,0.977,355.934,69.867
2021-05-22T01:05:00,15.405,0.952,798.438,87.816
2021-05-22T01:10:00,14.962,0.912,163.968,61.429
2021-05-22T01:15:00,15.376,0.968,289.751,112.215
2021-05-22T01:20:00,11.837,0.942,196.526,34.089
2021-05-22T01:25:00,13.74,0.893,559.048,77.436
2021-05-22T01:30:00,14.695,0.839,444.088,51.149
2021-05-22T01:35:00,18.467,1.002,371.992,150.584
2021-05-22T01:40:00,17.399,1.002,119.634,132.637
2021-05-22T01:45:00,20.237,0.976,556.019,154.965
2021-05-22T01:50:00,15.896,0.897,301.426,78.956
2021-05-22T01:55:00,16.643,1.002,636.235,123.059
2021-05-22T02:00:00,15.844,0.96,461.112,57.985
2021-05-22T02:05:00,18.622,0.949,319.528,118.903
2021-05-22T02:10:00,10.955,0.852,157.3,28.32
2021-05-22T02:30:00,18.734,0.773,284.728,46.688
2021-05-22T02:35:00,13.774,0.887,89.447,35.447
2021-05-22T02:40:00,16.986,0.8,132.229,101.342
2021-05-22T02:45:00,16.623,0.93,2740.903,192.407
2021-05-22T02:55:00,15.821,0.714,186.38,57.084
2021-05-22T03:05:00,10.86,0.939,57.086,27.251
2021-05-22T03:10:00,10.986,0.977,112.428,53.679
2021-05-22T03:15:00,12.82,0.96,214.516,59.071
2021-05-22T03:25:00,17.945,0.788,472.861,61.373
2021-05-22T03:30:00,16.54,0.982,310.151,110.934
2021-05-22T03:35:00,17.283,0.962,417.159,127.365
2021-05-22T03:40:00,18.141,0.975,378.835,162.379
2021-05-22T03:45:00,19.523,1.001,381.102,128.912
2021-05-22T03:50:00,22.171,0.986,256.097,189.898
2021-05-22T03:55:00,24.233,0.995,312.454,213.569
2021-05-22T04:00:00,23.063,0.844,533.518,95.61
2021-05-22T04:05:00,22.074,0.995,467.834,204.918
2021-05-22T04:10:00,21.117,0.988,336.244,153.697
2021-05-22T04:15:00,19.493,1.003,213.837,150.399
2021-05-22T04:20:00,21.071,1.002,430.176,166.145
2021-05-22T04:25:00,22.328,0.802,1739.948,313.52
2021-05-22T04:30:00,24.368,0.945,894.086,238.968
2021-05-22T04:35:00,13.509,0.989,408.242,40.179
2021-05-22T04:40:00,22.447,0.931,362.941,128.123
2021-05-22T04:45:00,19.993,1.004,449.19,115.308
2021-05-22T04:50:00,21.386,0.99,951.45,212.974
2021-05-22T04:55:00,17.503,0.971,106.328,110.225
2021-05-22T05:00:00,19.747,0.992,251.892,128.952
2021-05-22T05:05:00,17.305,0.999,415.443,148.374
2021-05-22T05:10:00,18.392,1.003,235.061,133.318
2021-05-22T05:15:00,28.564,0.85,1671.231,308.558
2021-05-22T05:20:00,37.306,0.9,904.054,529.478
2021-05-22T05:25:00,22.344,1.002,250.716,160.702
2021-05-22T05:30:00,20.772,1.002,320.827,125.218
2021-05-22T05:35:00,32.083,0.931,1786.792,273.534
2021-05-22T05:40:00,33.904,0.886,2729.613,358.636
2021-05-22T05:45:00,24.059,0.881,1015.127,63.048
2021-05-22T05:50:00,32.44,0.984,2144.578,405.58
2021-05-22T05:55:00,31.521,0.939,1831.028,217.509
2021-05-22T06:00:00,35.179,0.94,821.888,372.024
2021-05-22T06:05:00,28.737,0.994,1209.966,211.847
2021-05-22T06:10:00,29.81,0.986,1334.747,202.742
2021-05-22T06:15:00,26.844,0.955,838.669,290.174
2021-05-22T06:20:00,35.849,0.887,838.38,319.004
2021-05-22T06:25:00,22.266,1.001,250.221,143.3
2021-05-22T06:30:00,35.386,0.907,1356.517,437.781
2021-05-22T06:35:00,35.386,0.916,1435.561,459.481
2021-05-22T06:40:00,32.662,1.004,1061.321,370.109
2021-05-22T06:45:00,38.562,0.963,2141.097,612.359
2021-05-22T06:50:00,31.096,0.976,403.201,226.077
2021-05-22T06:55:00,27.247,1.0,331.299,218.844
2021-05-22T07:00:00,31.366,0.966,401.08,250.596
2021-05-22T07:05:00,34.818,0.807,460.834,131.544
2021-05-22T07:10:00,47.494,1.002,1258.277,953.393
2021-05-22T07:15:00,44.663,0.956,946.578,928.46
2021-05-22T07:20:00,37.15,0.937,1041.882,495.271
2021-05-22T07:25:00,35.221,0.953,1261.423,465.337
2021-05-22T07:30:00,30.941,1.005,1311.815,450.081
2021-05-22T07:35:00,38.51,0.955,1243.036,627.193
2021-05-22T07:40:00,48.352,1.001,420.329,999.543
2021-05-22T07:45:00,44.131,0.814,683.439,742.305
2021-05-22T07:50:00,37.074,0.878,1403.015,295.759
2021-05-22T07:55:00,44.784,0.744,814.465,176.693
2021-05-22T23:40:00,35.326,0.748,462.727,206.595
2021-05-22T23:45:00,28.693,0.953,512.746,286.173
2021-05-22T23:50:00,22.032,0.869,135.124,188.33
2021-05-22T23:55:00,20.637,1.001,121.438,178.58
