timestamp,rmssd,coverage,low_frequency,high_frequency
2021-07-03T00:00:00,60.486,0.865,3375.936,639.659
2021-07-03T00:05:00,38.307,1.006,936.52,301.103
2021-07-03T00:10:00,40.428,0.969,874.417,407.422
2021-07-03T00:15:00,39.771,1.001,889.702,376.998
2021-07-03T00:20:00,42.329,0.994,629.694,474.468
2021-07-03T00:25:00,49.423,0.996,1036.778,534.965
2021-07-03T00:30:00,48.584,1.004,818.004,580.743
2021-07-03T00:35:00,52.68,1.003,966.697,708.932
2021-07-03T00:40:00,52.518,0.913,854.63,488.665
2021-07-03T00:45:00,61.986,1.002,1704.994,1075.931
2021-07-03T00:50:00,58.493,0.914,3218.506,801.373
2021-07-03T00:55:00,68.39,0.989,1469.157,1199.891
2021-07-03T01:00:00,68.503,1.004,467.282,1260.822
2021-07-03T01:05:00,72.189,1.003,855.259,1624.137
2021-07-03T01:10:00,66.237,0.941,1465.146,1341.155
2021-07-03T01:15:00,66.691,0.947,4542.334,787.412
2021-07-03T01:20:00,58.379,1.003,536.41,875.981
2021-07-03T01:25:00,66.352,0.846,3111.821,1158.221
2021-07-03T01:30:00,72.619,0.886,1820.977,1307.771
2021-07-03T01:35:00,78.798,0.975,1947.064,1954.677
2021-07-03T01:40:00,83.023,0.98,2152.331,2338.86
2021-07-03T01:45:00,74.217,0.74,1519.276,1783.414
2021-07-03T01:55:00,68.626,0.724,3903.411,589.921
2021-07-03T02:00:00,62.501,0.761,2713.548,691.069
2021-07-03T02:05:00,81.975,0.995,2941.962,1938.502
2021-07-03T02:10:00,97.284,1.002,5667.492,3821.843
2021-07-03T02:15:00,89.273,0.964,5202.583,2314.381
2021-07-03T02:20:00,84.879,1.002,1354.318,2641.692
2021-07-03T02:25:00,73.705,0.894,4934.041,900.786
2021-07-03T02:30:00,124.612,0.967,1823.132,5020.949
2021-07-03T02:35:00,136.625,0.972,4571.671,6258.226
2021-07-03T02:40:00,137.596,1.005,2708.094,7074.901
2021-07-03T02:45:00,124.797,1.003,1702.956,5299.051
2021-07-03T02:50:00,126.861,1.003,3333.469,4498.552
2021-07-03T02:55:00,113.643,1.003,2019.547,3792.685
2021-07-03T03:00:00,106.094,1.002,2327.652,3683.367
2021-07-03T03:05:00,98.437,0.953,2750.316,2252.015
2021-07-03T03:10:00,129.654,1.003,1292.314,6610.908
2021-07-03T03:15:00,127.306,0.993,1019.653,6353.53
2021-07-03T03:20:00,98.188,0.916,7261.485,2787.984
2021-07-03T03:25:00,73.581,1.002,1889.766,1248.328
2021-07-03T03:30:00,52.526,0.98,886.795,878.293
2021-07-03T03:35:00,54.826,0.997,2484.507,819.594
2021-07-03T03:40:00,63.353,0.984,1622.957,1677.159
2021-07-03T03:45:00,66.034,0.947,2134.604,1059.082
2021-07-03T03:50:00,114.514,0.88,3157.885,4015.651
2021-07-03T03:55:00,110.871,0.984,1126.806,4573.438
2021-07-03T04:00:00,108.346,0.994,851.521,4830.926
2021-07-03T04:05:00,101.062,0.985,2097.702,3718.825
2021-07-03T04:10:00,108.98,1.006,1046.152,4468.559
2021-07-03T04:15:00,106.352,0.946,9662.646,2458.262
2021-07-03T04:20:00,97.837,1.005,1561.39,2664.275
2021-07-03T04:25:00,105.076,0.781,2249.329,2071.557
2021-07-03T04:30:00,106.006,0.97,2758.657,2869.24
2021-07-03T04:35:00,122.165,1.002,1175.464,4795.341
2021-07-03T04:40:00,103.91,0.952,2087.272,1772.461
2021-07-03T04:45:00,83.262,0.944,2119.801,1505.435
2021-07-03T04:50:00,91.087,0.914,3208.786,2107.179
2021-07-03T04:55:00,76.969,0.98,1814.286,907.573
2021-07-03T05:00:00,69.063,1.005,1612.139,899.793
2021-07-03T05:05:00,81.167,0.933,1536.09,919.923
2021-07-03T05:10:00,89.126,0.879,4022.318,1720.196
2021-07-03T05:15:00,81.481,0.979,2138.162,1880.382
2021-07-03T05:20:00,64.075,0.926,2097.213,1192.344
2021-07-03T05:25:00,59.171,0.994,1164.357,791.228
2021-07-03T05:30:00,62.834,1.001,2817.504,1202.491
2021-07-03T05:35:00,69.751,0.874,2314.957,720.617
2021-07-03T05:40:00,85.732,0.995,3627.723,1860.829
2021-07-03T05:45:00,60.706,0.95,1139.13,558.16
2021-07-03T05:50:00,76.397,0.905,2884.078,1668.216
2021-07-03T05:55:00,115.344,0.953,3054.265,4652.377
2021-07-03T06:00:00,81.335,0.956,3228.884,1962.169
2021-07-03T06:05:00,84.202,0.996,1032.587,2168.3
2021-07-03T06:10:00,82.332,0.969,1082.287,2274.66
2021-07-03T06:15:00,80.25,0.974,1348.919,1731.217
2021-07-03T06:20:00,97.174,0.869,7287.121,2254.399
2021-07-03T06:25:00,127.565,0.996,4833.58,6316.126
2021-07-03T06:30:00,110.594,0.904,4777.639,2461.012
2021-07-03T06:35:00,99.908,1.002,4968.182,2790.385
2021-07-03T06:40:00,100.98,0.978,1668.603,2379.419
2021-07-03T06:45:00,93.507,0.923,3636.279,1827.352
2021-07-03T06:50:00,58.332,0.986,1471.841,558.88
2021-07-03T06:55:00,70.984,0.939,3476.002,1249.184
2021-07-03T07:00:00,98.072,0.9,3373.838,1487.202
2021-07-03T07:05:00,69.931,0.99,3279.917,1191.9
2021-07-03T07:10:00,64.106,0.858,1307.429,489.864
2021-07-03T07:15:00,105.027,0.902,5923.776,4054.122
2021-07-03T07:20:00,92.269,0.917,2039.561,1492.722
2021-07-03T07:25:00,80.335,0.865,2383.657,903.758
2021-07-03T07:30:00,102.347,0.878,2928.002,1996.389
2021-07-03T07:35:00,70.282,0.989,896.257,888.905
2021-07-03T07:40:00,105.01,0.816,3978.517,1170.576
2021-07-03T07:45:00,92.039,0.821,2904.073,1792.842
2021-07-03T07:50:00,79.984,0.953,1320.815,1658.897
2021-07-03T07:55:00,90.309,0.806,2818.125,1659.036
2021-07-03T08:00:00,103.454,0.976,5905.602,3927.208
2021-07-03T08:05:00,97.775,0.938,2185.597,3208.202
2021-07-03T08:10:00,83.385,1.003,1505.588,2328.484
2021-07-03T08:15:00,94.778,0.833,2609.452,1912.701
2021-07-03T08:20:00,65.749,0.925,1198.667,1035.524
2021-07-03T08:25:00,61.399,0.949,1934.32,921.68
2021-07-03T08:30:00,59.003,0.973,1566.592,987.072
2021-07-03T08:35:00,53.598,0.961,1303.982,672.114
2021-07-03T08:40:00,82.027,0.838,1817.981,1559.133
