timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-13T02:10:00,75.478,0.952,1940.614,1923.717
2021-05-13T02:15:00,69.179,1.003,739.844,2027.062
2021-05-13T02:20:00,72.173,0.994,521.299,1959.844
2021-05-13T02:25:00,68.196,1.002,837.966,1581.964
2021-05-13T02:30:00,65.8,1.002,871.396,1589.441
2021-05-13T02:35:00,59.914,0.999,260.503,1429.42
2021-05-13T02:40:00,73.694,0.896,3965.136,2127.885
2021-05-13T02:45:00,82.073,1.003,802.761,2200.074
2021-05-13T02:50:00,73.817,0.991,725.307,2195.346
2021-05-13T02:55:00,69.372,0.949,918.579,1755.319
2021-05-13T03:00:00,78.361,1.0,1283.398,2649.495
2021-05-13T03:05:00,46.66,0.929,1138.101,260.831
2021-05-13T03:10:00,48.58,0.964,1478.321,925.694
2021-05-13T03:15:00,31.686,0.995,1883.615,304.351
2021-05-13T03:20:00,31.843,1.004,1027.292,273.519
2021-05-13T03:25:00,39.226,0.989,1246.78,312.233
2021-05-13T03:30:00,29.365,0.994,1078.274,312.053
2021-05-13T03:35:00,25.308,1.002,936.841,215.462
2021-05-13T03:40:00,28.29,0.933,1052.663,386.678
2021-05-13T03:45:00,44.355,0.995,871.119,647.361
2021-05-13T03:50:00,47.76,0.934,673.357,970.257
2021-05-13T03:55:00,59.402,1.001,1025.423,1576.5
2021-05-13T04:00:00,51.297,1.004,477.765,1005.882
2021-05-13T04:05:00,57.519,1.004,646.857,1395.258
2021-05-13T04:10:00,59.548,1.001,912.834,1921.628
2021-05-13T04:15:00,56.03,0.993,592.643,1430.148
2021-05-13T04:20:00,60.904,0.996,972.229,1410.423
2021-05-13T04:25:00,56.28,0.998,548.549,1460.794
2021-05-13T04:30:00,58.991,0.981,984.149,1487.448
2021-05-13T04:35:00,57.559,1.002,824.965,1267.889
2021-05-13T04:40:00,46.428,1.005,553.3,824.414
2021-05-13T04:45:00,47.021,1.001,590.504,939.427
2021-05-13T04:50:00,47.384,0.99,465.755,890.08
2021-05-13T04:55:00,49.532,0.864,801.272,669.397
2021-05-13T05:00:00,64.1,0.894,3100.185,1795.43
2021-05-13T05:05:00,56.856,0.997,804.873,773.332
2021-05-13T05:10:00,54.604,0.954,3765.211,968.54
2021-05-13T05:15:00,48.334,1.004,529.854,526.864
2021-05-13T05:20:00,48.267,1.001,1624.245,517.668
2021-05-13T05:25:00,39.622,1.0,552.868,432.383
2021-05-13T05:30:00,44.873,1.005,1108.818,760.367
2021-05-13T05:35:00,70.562,0.885,2044.911,1809.42
2021-05-13T05:40:00,72.668,1.0,588.37,893.647
2021-05-13T05:45:00,55.409,1.005,652.321,702.349
2021-05-13T05:50:00,50.228,1.002,992.115,831.111
2021-05-13T05:55:00,59.345,1.001,756.586,1083.978
2021-05-13T06:00:00,49.514,0.943,1215.75,632.237
2021-05-13T06:05:00,57.122,0.922,3480.81,933.945
2021-05-13T06:10:00,34.017,0.929,2843.151,328.628
2021-05-13T06:15:00,21.596,1.004,502.988,134.024
2021-05-13T06:20:00,35.29,0.932,2527.605,262.193
2021-05-13T06:25:00,57.268,1.0,2494.06,967.788
2021-05-13T06:30:00,48.13,1.002,931.043,878.648
2021-05-13T06:35:00,66.096,0.959,5342.448,1434.67
2021-05-13T06:40:00,64.329,0.93,3305.67,1560.873
2021-05-13T06:45:00,49.676,1.004,1500.115,811.037
2021-05-13T06:50:00,49.415,0.956,1031.676,943.346
2021-05-13T07:00:00,62.214,0.871,3291.051,1527.139
2021-05-13T07:05:00,50.238,0.985,1389.336,883.941
2021-05-13T07:10:00,44.341,0.948,1814.006,479.612
2021-05-13T07:15:00,25.281,0.998,973.19,258.834
2021-05-13T07:20:00,30.443,0.925,1216.845,143.511
2021-05-13T07:25:00,31.902,0.999,881.794,247.992
2021-05-13T07:30:00,59.868,0.959,3091.334,993.862
2021-05-13T07:35:00,41.71,0.995,4396.837,555.839
2021-05-13T07:40:00,53.399,0.87,1366.196,320.511
2021-05-13T07:45:00,67.199,1.0,2750.723,2071.781
2021-05-13T07:50:00,59.17,0.908,5114.859,1480.608
2021-05-13T07:55:00,53.168,0.954,2748.095,1452.073
2021-05-13T08:00:00,59.493,0.93,2782.309,1040.62
2021-05-13T08:05:00,57.315,0.994,1586.567,1228.237
2021-05-13T08:10:00,56.942,0.9,2109.162,1398.449
2021-05-13T08:15:00,71.586,0.981,1529.569,2200.909
2021-05-13T08:20:00,58.096,1.002,806.559,1744.391
2021-05-13T08:25:00,53.042,1.002,687.213,1187.463
2021-05-13T08:30:00,61.462,0.845,4183.047,1646.156
2021-05-13T08:35:00,60.382,0.751,1978.85,1282.646
2021-05-13T08:40:00,50.14,0.849,1408.829,621.749
2021-05-13T08:45:00,55.982,0.917,1977.947,1717.285
