timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-20T01:15:00,36.448,0.847,551.631,763.789
2021-05-20T01:20:00,33.314,0.902,694.732,334.849
2021-05-20T01:25:00,34.098,0.967,501.984,493.143
2021-05-20T01:30:00,33.82,1.002,314.934,526.868
2021-05-20T01:35:00,37.061,1.0,459.78,673.534
2021-05-20T01:40:00,38.158,1.004,379.49,525.816
2021-05-20T01:45:00,39.771,1.001,216.445,730.354
2021-05-20T01:50:00,49.045,0.909,1731.384,850.069
2021-05-20T01:55:00,47.232,1.004,698.591,1084.049
2021-05-20T02:00:00,49.049,1.002,512.672,1073.912
2021-05-20T02:05:00,49.465,1.0,391.618,1265.455
2021-05-20T02:10:00,46.773,0.989,671.674,851.417
2021-05-20T02:15:00,46.34,0.984,1545.501,1169.916
2021-05-20T02:20:00,40.689,0.94,2374.155,835.174
2021-05-20T02:25:00,25.06,0.974,1054.936,265.705
2021-05-20T02:30:00,22.511,0.989,527.937,167.571
2021-05-20T02:35:00,24.186,0.979,992.076,137.082
2021-05-20T02:40:00,32.436,1.004,378.038,471.15
2021-05-20T02:45:00,37.996,0.969,1450.335,543.48
2021-05-20T02:50:00,41.045,0.992,439.599,792.077
2021-05-20T02:55:00,40.244,1.004,596.552,648.205
2021-05-20T03:00:00,65.154,0.841,1391.089,1481.719
2021-05-20T03:05:00,73.808,1.001,700.001,2727.482
2021-05-20T03:10:00,61.809,1.005,433.665,1742.528
2021-05-20T03:15:00,55.709,1.002,386.491,1342.036
2021-05-20T03:20:00,58.721,1.003,375.213,1612.248
2021-05-20T03:25:00,57.376,0.97,1377.599,1263.652
2021-05-20T03:30:00,67.363,0.824,2598.883,1695.614
2021-05-20T03:35:00,57.403,0.983,2012.623,1234.924
2021-05-20T03:40:00,23.037,0.99,572.963,94.762
2021-05-20T03:45:00,27.824,1.002,1367.315,194.207
2021-05-20T03:50:00,29.41,0.944,1805.747,240.624
2021-05-20T03:55:00,50.785,0.967,1632.87,1010.682
2021-05-20T04:00:00,56.382,0.992,932.149,1331.032
2021-05-20T04:05:00,67.226,0.962,1352.788,1786.141
2021-05-20T04:10:00,53.839,1.001,572.754,1140.624
2021-05-20T04:15:00,57.058,1.004,955.303,1354.74
2021-05-20T04:20:00,55.639,1.002,804.025,1029.061
2021-05-20T04:25:00,65.764,0.95,777.876,1360.922
2021-05-20T04:30:00,84.725,0.975,1477.571,2999.021
2021-05-20T04:35:00,71.75,1.002,979.107,1644.904
2021-05-20T04:40:00,69.146,1.002,1547.945,1632.126
2021-05-20T04:45:00,74.689,0.884,2174.769,1209.444
2021-05-20T04:50:00,77.086,0.905,3153.335,1739.693
2021-05-20T04:55:00,63.785,0.972,1504.637,1308.156
2021-05-20T05:00:00,43.145,0.967,5878.197,528.305
2021-05-20T05:05:00,56.419,0.906,2536.32,722.132
2021-05-20T05:10:00,44.23,0.973,1995.187,359.98
2021-05-20T05:15:00,44.043,0.988,2571.749,651.92
2021-05-20T05:20:00,37.794,0.923,1418.456,329.264
2021-05-20T05:25:00,39.426,1.004,1212.993,355.842
2021-05-20T05:30:00,34.954,1.0,833.614,231.06
2021-05-20T05:35:00,42.028,1.004,877.622,292.784
2021-05-20T05:40:00,40.952,0.93,986.347,343.849
2021-05-20T05:45:00,75.742,0.942,2030.103,1977.676
2021-05-20T05:50:00,69.012,0.909,1663.386,1558.074
2021-05-20T05:55:00,68.26,0.989,808.236,1971.745
2021-05-20T06:00:00,73.009,0.929,2703.242,1556.763
2021-05-20T06:05:00,71.489,0.757,1426.824,1105.211
2021-05-20T06:10:00,62.452,1.003,1497.366,1762.048
2021-05-20T06:15:00,65.339,0.992,3230.604,1978.635
2021-05-20T06:20:00,65.182,0.996,2627.662,1532.614
2021-05-20T06:25:00,66.041,0.898,2528.503,1851.159
2021-05-20T06:30:00,77.679,1.001,1578.682,1988.226
2021-05-20T06:35:00,68.579,0.949,5794.034,2087.907
2021-05-20T06:40:00,58.136,0.935,4041.668,1031.054
2021-05-20T06:45:00,56.449,0.963,2185.945,756.319
2021-05-20T06:50:00,57.847,0.996,2822.361,934.705
2021-05-20T06:55:00,54.035,0.988,2606.57,717.942
2021-05-20T07:00:00,58.111,0.947,1200.25,902.203
2021-05-20T07:05:00,38.988,1.001,716.464,455.694
2021-05-20T07:10:00,45.918,0.945,1557.738,541.505
2021-05-20T07:15:00,47.95,0.915,1878.996,471.852
2021-05-20T07:20:00,62.118,0.873,1508.171,804.774
2021-05-20T07:25:00,55.711,0.967,2368.403,797.994
2021-05-20T07:30:00,51.307,0.981,2247.419,640.701
