timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-18T00:25:00,40.031,0.709,991.094,540.639
2021-05-18T00:35:00,64.537,1.001,615.817,1700.558
2021-05-18T00:40:00,62.393,0.976,885.076,1627.033
2021-05-18T00:45:00,56.048,1.0,808.818,1178.54
2021-05-18T00:50:00,63.988,1.001,925.212,1833.76
2021-05-18T00:55:00,61.6,1.003,806.793,1323.372
2021-05-18T01:00:00,59.974,0.901,4950.435,953.558
2021-05-18T01:15:00,52.764,0.977,1806.646,1075.921
2021-05-18T01:20:00,43.846,0.985,1215.081,511.896
2021-05-18T01:25:00,41.679,0.974,913.26,624.098
2021-05-18T01:30:00,39.091,1.005,366.862,650.813
2021-05-18T01:35:00,35.344,0.999,268.818,434.117
2021-05-18T01:40:00,36.697,1.002,368.528,470.605
2021-05-18T01:45:00,37.223,0.999,423.979,445.839
2021-05-18T01:50:00,41.963,0.999,579.36,540.7
2021-05-18T01:55:00,40.318,1.004,613.091,509.73
2021-05-18T02:00:00,42.398,0.997,741.196,530.24
2021-05-18T02:15:00,42.759,1.005,2187.154,719.673
2021-05-18T02:20:00,24.506,0.988,462.372,219.572
2021-05-18T02:25:00,23.573,0.903,504.382,112.736
2021-05-18T02:30:00,35.033,0.986,1056.942,414.573
2021-05-18T02:35:00,28.7,0.985,542.383,186.428
2021-05-18T02:40:00,40.722,1.003,584.574,691.88
2021-05-18T02:45:00,48.007,0.915,1159.6,833.957
2021-05-18T02:50:00,38.677,1.001,627.237,488.063
2021-05-18T02:55:00,41.36,1.001,566.309,660.422
2021-05-18T03:00:00,40.781,1.004,1013.599,634.199
2021-05-18T03:05:00,42.156,1.0,445.351,601.448
2021-05-18T03:10:00,65.816,0.964,5617.821,1525.553
2021-05-18T03:15:00,77.8,1.002,908.841,3248.815
2021-05-18T03:20:00,71.965,0.933,2026.385,1344.796
2021-05-18T03:25:00,73.707,0.97,6102.222,1885.828
2021-05-18T03:30:00,72.301,0.997,2618.7,2153.969
2021-05-18T03:35:00,39.321,0.917,538.834,392.736
2021-05-18T03:40:00,30.33,1.004,546.258,387.748
2021-05-18T03:45:00,25.601,0.95,891.22,134.85
2021-05-18T03:50:00,37.482,0.924,1394.942,421.952
2021-05-18T03:55:00,38.107,1.002,826.183,581.431
2021-05-18T04:00:00,31.53,1.005,893.446,282.864
2021-05-18T04:05:00,37.349,0.921,1749.202,523.23
2021-05-18T04:10:00,46.981,0.987,920.874,770.166
2021-05-18T04:15:00,56.367,0.905,3393.028,994.157
2021-05-18T04:20:00,59.945,0.905,3627.112,1452.674
2021-05-18T04:25:00,60.294,0.992,617.156,1759.166
2021-05-18T04:30:00,59.0,0.911,1193.179,1933.362
2021-05-18T04:35:00,62.214,0.984,1409.272,1763.649
2021-05-18T04:40:00,61.056,0.942,3134.701,1392.914
2021-05-18T04:45:00,85.18,0.892,1940.321,3877.817
2021-05-18T04:50:00,75.344,0.924,2504.99,2565.308
2021-05-18T04:55:00,67.559,0.923,1684.596,1687.463
2021-05-18T05:00:00,82.802,1.003,2022.349,2960.264
2021-05-18T05:05:00,59.999,0.996,1315.743,1543.463
2021-05-18T05:10:00,33.024,0.991,1417.44,367.214
2021-05-18T05:15:00,33.797,0.987,517.471,402.887
2021-05-18T05:20:00,46.839,0.899,1183.475,1025.13
2021-05-18T05:25:00,40.432,0.864,1084.61,530.535
2021-05-18T05:30:00,30.178,0.956,272.352,336.86
2021-05-18T05:35:00,29.812,0.975,239.903,272.809
2021-05-18T05:40:00,34.925,0.932,380.316,474.844
2021-05-18T05:45:00,65.148,0.856,3001.213,1930.523
2021-05-18T05:50:00,75.51,0.943,3733.014,2012.2
2021-05-18T05:55:00,48.532,1.0,389.127,1076.525
2021-05-18T06:00:00,68.317,0.85,1219.328,1979.607
2021-05-18T06:05:00,63.973,0.962,1308.208,1657.912
2021-05-18T06:10:00,76.066,0.902,2539.061,1676.739
2021-05-18T06:15:00,67.975,0.986,838.91,1499.041
2021-05-18T06:20:00,69.255,0.753,3223.444,1131.105
2021-05-18T06:25:00,95.092,0.974,4756.555,3740.069
2021-05-18T06:30:00,45.829,1.001,1204.034,528.564
2021-05-18T06:35:00,38.835,0.978,509.111,419.482
2021-05-18T06:40:00,48.574,0.943,2841.863,818.043
2021-05-18T06:45:00,42.646,0.959,1856.528,497.867
2021-05-18T06:50:00,36.634,0.997,1088.241,476.554
2021-05-18T06:55:00,55.677,0.947,2897.823,1061.296
2021-05-18T07:00:00,57.177,0.902,1495.928,1006.485
2021-05-18T07:05:00,64.869,0.957,2053.316,1391.325
2021-05-18T07:10:00,75.408,0.93,1877.417,2508.342
2021-05-18T07:15:00,56.928,1.003,617.415,1447.429
2021-05-18T07:20:00,103.347,0.8,3347.681,4191.729
2021-05-18T07:25:00,97.638,0.901,4965.408,3368.734
2021-05-18T07:30:00,91.388,0.818,1897.157,2696.096
2021-05-18T07:35:00,77.741,0.946,3131.323,2592.57
