date_time,heart_zone_id,total_minutes
2021-06-02T11:36,FAT_BURN,1
2021-06-02T11:37,FAT_BURN,1
2021-06-02T17:46,FAT_BURN,1
2021-06-02T17:47,FAT_BURN,1
2021-06-02T17:48,FAT_BURN,1
2021-06-02T17:57,FAT_BURN,1
2021-06-02T17:58,FAT_BURN,1
2021-06-02T17:59,FAT_BURN,1
2021-06-02T18:00,FAT_BURN,1
2021-06-02T18:01,FAT_BURN,1
2021-06-02T18:02,FAT_BURN,1
2021-06-02T18:03,FAT_BURN,1
2021-06-02T18:04,FAT_BURN,1
2021-06-02T18:05,FAT_BURN,1
2021-06-02T18:06,FAT_BURN,1
2021-06-02T18:07,FAT_BURN,1
2021-06-02T18:15,FAT_BURN,1
2021-06-02T18:16,FAT_BURN,1
2021-06-02T18:17,FAT_BURN,1
2021-06-02T18:18,FAT_BURN,1
2021-06-02T18:19,FAT_BURN,1
2021-06-02T18:20,FAT_BURN,1
2021-06-02T18:21,FAT_BURN,1
2021-06-02T18:22,FAT_BURN,1
2021-06-02T18:23,FAT_BURN,1
2021-06-02T18:24,FAT_BURN,1
2021-06-02T18:25,FAT_BURN,1
2021-06-02T18:26,FAT_BURN,1
2021-06-02T18:27,FAT_BURN,1
2021-06-02T18:28,FAT_BURN,1
2021-06-02T18:30,FAT_BURN,1
2021-06-02T18:37,FAT_BURN,1
2021-06-03T07:40,FAT_BURN,1
2021-06-03T07:41,FAT_BURN,1
2021-06-03T07:42,FAT_BURN,1
2021-06-03T18:15,FAT_BURN,1
2021-06-03T18:16,FAT_BURN,1
2021-06-03T18:18,FAT_BURN,1
2021-06-03T18:19,FAT_BURN,1
2021-06-03T18:20,FAT_BURN,1
2021-06-03T18:21,FAT_BURN,1
2021-06-03T18:24,FAT_BURN,1
2021-06-03T18:25,FAT_BURN,1
2021-06-03T18:26,FAT_BURN,1
2021-06-04T07:43,FAT_BURN,1
2021-06-04T07:44,FAT_BURN,1
2021-06-04T07:45,FAT_BURN,1
2021-06-04T07:46,FAT_BURN,1
2021-06-04T07:47,FAT_BURN,1
2021-06-04T07:48,FAT_BURN,1
2021-06-04T07:49,FAT_BURN,1
2021-06-04T07:50,FAT_BURN,1
2021-06-04T07:51,FAT_BURN,1
2021-06-04T08:04,FAT_BURN,1
2021-06-04T08:07,FAT_BURN,1
2021-06-04T08:08,FAT_BURN,1
2021-06-04T12:38,FAT_BURN,1
2021-06-04T12:39,FAT_BURN,1
2021-06-04T12:40,FAT_BURN,1
2021-06-04T12:41,FAT_BURN,1
2021-06-04T12:42,FAT_BURN,1
2021-06-04T12:43,FAT_BURN,1
2021-06-04T12:44,FAT_BURN,1
2021-06-04T12:45,FAT_BURN,1
2021-06-04T12:46,FAT_BURN,1
2021-06-04T12:47,FAT_BURN,1
2021-06-04T12:48,FAT_BURN,1
2021-06-04T12:49,FAT_BURN,1
2021-06-04T12:50,FAT_BURN,1
2021-06-04T12:51,FAT_BURN,1
2021-06-04T12:52,FAT_BURN,1
2021-06-04T12:57,CARDIO,2
2021-06-04T12:58,CARDIO,2
2021-06-04T13:00,CARDIO,2
2021-06-04T13:01,CARDIO,2
2021-06-04T13:02,CARDIO,2
2021-06-04T13:03,FAT_BURN,1
2021-06-04T13:04,FAT_BURN,1
2021-06-04T13:05,FAT_BURN,1
2021-06-04T13:13,FAT_BURN,1
2021-06-04T13:14,FAT_BURN,1
2021-06-04T13:15,FAT_BURN,1
2021-06-04T13:16,FAT_BURN,1
2021-06-04T13:17,FAT_BURN,1
2021-06-04T13:18,FAT_BURN,1
2021-06-04T13:19,FAT_BURN,1
2021-06-04T13:20,FAT_BURN,1
2021-06-04T16:18,FAT_BURN,1
2021-06-04T16:49,FAT_BURN,1
2021-06-04T17:00,FAT_BURN,1
2021-06-04T17:01,FAT_BURN,1
2021-06-04T17:05,FAT_BURN,1
2021-06-04T20:04,FAT_BURN,1
2021-06-04T20:05,FAT_BURN,1
2021-06-04T20:06,FAT_BURN,1
2021-06-04T20:10,FAT_BURN,1
2021-06-04T20:12,FAT_BURN,1
2021-06-04T20:13,FAT_BURN,1
2021-06-04T20:14,FAT_BURN,1
2021-06-04T20:15,FAT_BURN,1
2021-06-04T20:16,FAT_BURN,1
2021-06-04T20:17,FAT_BURN,1
2021-06-04T20:18,FAT_BURN,1
2021-06-04T20:19,FAT_BURN,1
2021-06-04T20:20,FAT_BURN,1
2021-06-04T20:21,FAT_BURN,1
2021-06-04T20:22,FAT_BURN,1
2021-06-04T20:23,FAT_BURN,1
2021-06-04T20:24,FAT_BURN,1
2021-06-04T20:28,FAT_BURN,1
2021-06-05T08:44,FAT_BURN,1
2021-06-05T09:04,FAT_BURN,1
2021-06-05T09:07,FAT_BURN,1
2021-06-05T09:08,FAT_BURN,1
2021-06-05T14:16,FAT_BURN,1
2021-06-05T14:17,FAT_BURN,1
2021-06-05T14:18,FAT_BURN,1
2021-06-05T14:19,FAT_BURN,1
2021-06-05T14:20,FAT_BURN,1
2021-06-05T14:21,FAT_BURN,1
2021-06-05T14:22,FAT_BURN,1
2021-06-05T14:23,FAT_BURN,1
2021-06-05T14:24,FAT_BURN,1
2021-06-05T14:25,FAT_BURN,1
2021-06-05T14:26,FAT_BURN,1
2021-06-05T14:27,FAT_BURN,1
2021-06-05T14:28,FAT_BURN,1
2021-06-05T14:29,FAT_BURN,1
2021-06-05T14:30,FAT_BURN,1
2021-06-05T14:31,FAT_BURN,1
2021-06-05T14:32,FAT_BURN,1
2021-06-05T14:33,FAT_BURN,1
2021-06-05T14:34,FAT_BURN,1
2021-06-05T14:35,FAT_BURN,1
2021-06-05T14:36,FAT_BURN,1
2021-06-05T14:37,FAT_BURN,1
2021-06-05T14:38,FAT_BURN,1
2021-06-05T14:39,FAT_BURN,1
2021-06-05T14:40,FAT_BURN,1
2021-06-05T14:41,FAT_BURN,1
2021-06-05T14:42,FAT_BURN,1
2021-06-05T14:43,FAT_BURN,1
2021-06-05T14:44,FAT_BURN,1
2021-06-05T14:45,FAT_BURN,1
2021-06-05T14:46,FAT_BURN,1
2021-06-05T14:47,FAT_BURN,1
2021-06-05T14:48,FAT_BURN,1
2021-06-05T14:49,FAT_BURN,1
2021-06-05T14:50,FAT_BURN,1
2021-06-05T14:51,FAT_BURN,1
2021-06-05T14:52,FAT_BURN,1
2021-06-05T14:53,FAT_BURN,1
2021-06-05T14:54,FAT_BURN,1
2021-06-05T14:55,FAT_BURN,1
2021-06-05T14:56,FAT_BURN,1
2021-06-05T14:59,FAT_BURN,1
2021-06-05T15:00,FAT_BURN,1
2021-06-05T15:01,FAT_BURN,1
2021-06-05T15:02,FAT_BURN,1
2021-06-05T15:05,FAT_BURN,1
2021-06-05T15:06,FAT_BURN,1
2021-06-05T15:07,FAT_BURN,1
2021-06-05T15:09,FAT_BURN,1
2021-06-05T15:11,FAT_BURN,1
2021-06-05T15:13,FAT_BURN,1
2021-06-05T15:32,FAT_BURN,1
2021-06-05T15:33,FAT_BURN,1
2021-06-05T15:34,FAT_BURN,1
2021-06-05T15:35,FAT_BURN,1
2021-06-05T15:36,FAT_BURN,1
2021-06-05T15:37,FAT_BURN,1
2021-06-05T15:38,FAT_BURN,1
2021-06-05T15:41,FAT_BURN,1
2021-06-05T15:42,FAT_BURN,1
2021-06-05T15:43,FAT_BURN,1
2021-06-05T15:44,FAT_BURN,1
2021-06-05T15:45,FAT_BURN,1
2021-06-05T15:46,FAT_BURN,1
2021-06-05T15:47,FAT_BURN,1
2021-06-05T15:48,FAT_BURN,1
2021-06-05T15:49,FAT_BURN,1
2021-06-05T15:50,FAT_BURN,1
2021-06-05T15:51,FAT_BURN,1
2021-06-05T15:52,FAT_BURN,1
2021-06-05T15:53,FAT_BURN,1
2021-06-05T15:54,FAT_BURN,1
2021-06-05T15:55,FAT_BURN,1
2021-06-05T15:56,FAT_BURN,1
2021-06-05T15:57,FAT_BURN,1
2021-06-05T15:58,FAT_BURN,1
2021-06-05T15:59,FAT_BURN,1
2021-06-05T16:00,FAT_BURN,1
2021-06-05T16:01,FAT_BURN,1
2021-06-05T16:02,FAT_BURN,1
2021-06-05T16:03,FAT_BURN,1
2021-06-05T16:04,FAT_BURN,1
2021-06-05T16:05,FAT_BURN,1
2021-06-05T16:06,FAT_BURN,1
2021-06-05T16:07,FAT_BURN,1
2021-06-05T16:08,FAT_BURN,1
2021-06-05T16:09,FAT_BURN,1
2021-06-05T16:10,FAT_BURN,1
2021-06-05T16:11,FAT_BURN,1
2021-06-05T16:12,FAT_BURN,1
2021-06-05T16:13,FAT_BURN,1
2021-06-05T16:14,FAT_BURN,1
2021-06-05T16:15,FAT_BURN,1
2021-06-05T16:16,FAT_BURN,1
2021-06-05T16:17,FAT_BURN,1
2021-06-05T16:18,FAT_BURN,1
2021-06-05T16:19,FAT_BURN,1
2021-06-05T16:20,FAT_BURN,1
2021-06-05T16:21,FAT_BURN,1
2021-06-05T16:22,FAT_BURN,1
2021-06-05T16:23,FAT_BURN,1
2021-06-05T16:24,FAT_BURN,1
2021-06-05T16:25,FAT_BURN,1
2021-06-05T16:26,FAT_BURN,1
2021-06-05T16:27,FAT_BURN,1
2021-06-05T16:28,FAT_BURN,1
2021-06-05T16:29,FAT_BURN,1
2021-06-05T16:30,FAT_BURN,1
2021-06-05T16:31,FAT_BURN,1
2021-06-05T16:32,FAT_BURN,1
2021-06-05T16:33,FAT_BURN,1
2021-06-05T16:34,FAT_BURN,1
2021-06-05T16:35,FAT_BURN,1
2021-06-05T16:36,FAT_BURN,1
2021-06-05T16:37,FAT_BURN,1
2021-06-05T16:38,FAT_BURN,1
2021-06-05T16:39,FAT_BURN,1
2021-06-05T16:40,FAT_BURN,1
2021-06-05T16:41,CARDIO,2
2021-06-05T16:42,CARDIO,2
2021-06-05T16:43,CARDIO,2
2021-06-05T16:44,FAT_BURN,1
2021-06-05T16:45,FAT_BURN,1
2021-06-05T16:46,FAT_BURN,1
2021-06-05T16:47,FAT_BURN,1
2021-06-05T16:48,FAT_BURN,1
2021-06-05T16:49,FAT_BURN,1
2021-06-05T16:50,FAT_BURN,1
2021-06-05T16:51,FAT_BURN,1
2021-06-05T16:52,FAT_BURN,1
2021-06-05T16:53,FAT_BURN,1
2021-06-05T16:54,FAT_BURN,1
2021-06-05T16:55,FAT_BURN,1
2021-06-05T16:56,CARDIO,2
2021-06-05T16:57,FAT_BURN,1
2021-06-05T16:58,FAT_BURN,1
2021-06-05T16:59,FAT_BURN,1
2021-06-05T19:17,FAT_BURN,1
2021-06-05T19:18,FAT_BURN,1
2021-06-05T19:19,FAT_BURN,1
2021-06-05T19:20,FAT_BURN,1
2021-06-05T19:21,FAT_BURN,1
2021-06-05T19:22,FAT_BURN,1
2021-06-05T19:23,FAT_BURN,1
2021-06-05T19:32,FAT_BURN,1
2021-06-05T19:33,FAT_BURN,1
2021-06-05T19:55,FAT_BURN,1
2021-06-05T19:56,FAT_BURN,1
2021-06-05T21:03,FAT_BURN,1
2021-06-05T21:23,FAT_BURN,1
2021-06-05T21:24,FAT_BURN,1
2021-06-05T21:25,FAT_BURN,1
2021-06-05T21:26,FAT_BURN,1
2021-06-05T21:27,FAT_BURN,1
2021-06-05T21:28,FAT_BURN,1
2021-06-05T21:29,FAT_BURN,1
2021-06-05T21:30,FAT_BURN,1
2021-06-05T21:31,FAT_BURN,1
2021-06-05T21:32,FAT_BURN,1
2021-06-05T21:33,FAT_BURN,1
2021-06-05T21:34,FAT_BURN,1
2021-06-05T21:35,FAT_BURN,1
2021-06-05T21:36,FAT_BURN,1
2021-06-05T21:37,FAT_BURN,1
2021-06-05T21:38,FAT_BURN,1
2021-06-05T21:39,FAT_BURN,1
2021-06-05T21:40,FAT_BURN,1
2021-06-05T21:41,CARDIO,2
2021-06-05T21:42,FAT_BURN,1
2021-06-05T21:43,FAT_BURN,1
2021-06-06T12:17,FAT_BURN,1
2021-06-06T12:18,FAT_BURN,1
2021-06-06T12:19,FAT_BURN,1
2021-06-06T14:18,FAT_BURN,1
2021-06-06T14:19,FAT_BURN,1
2021-06-06T14:22,FAT_BURN,1
2021-06-06T14:23,FAT_BURN,1
2021-06-06T14:25,FAT_BURN,1
2021-06-06T14:26,FAT_BURN,1
2021-06-06T14:27,FAT_BURN,1
2021-06-06T14:45,FAT_BURN,1
2021-06-06T14:48,FAT_BURN,1
2021-06-06T14:49,FAT_BURN,1
2021-06-06T14:50,FAT_BURN,1
2021-06-06T14:56,FAT_BURN,1
2021-06-06T14:58,FAT_BURN,1
2021-06-06T15:44,FAT_BURN,1
2021-06-06T15:47,FAT_BURN,1
2021-06-06T15:48,FAT_BURN,1
2021-06-06T15:49,FAT_BURN,1
2021-06-06T16:02,FAT_BURN,1
2021-06-06T16:03,FAT_BURN,1
2021-06-06T16:04,FAT_BURN,1
2021-06-06T16:15,FAT_BURN,1
2021-06-06T16:16,FAT_BURN,1
2021-06-06T16:17,FAT_BURN,1
2021-06-06T16:20,FAT_BURN,1
2021-06-06T16:24,FAT_BURN,1
2021-06-06T16:25,FAT_BURN,1
2021-06-06T16:44,FAT_BURN,1
2021-06-06T16:45,FAT_BURN,1
2021-06-06T16:46,FAT_BURN,1
2021-06-06T18:22,FAT_BURN,1
2021-06-06T18:24,FAT_BURN,1
2021-06-06T18:29,FAT_BURN,1
2021-06-06T18:30,FAT_BURN,1
2021-06-06T18:31,FAT_BURN,1
2021-06-06T18:32,FAT_BURN,1
2021-06-06T18:33,FAT_BURN,1
2021-06-06T18:34,FAT_BURN,1
2021-06-06T18:35,FAT_BURN,1
2021-06-06T18:36,FAT_BURN,1
2021-06-06T18:37,FAT_BURN,1
2021-06-06T18:38,FAT_BURN,1
2021-06-06T18:39,FAT_BURN,1
2021-06-06T18:40,FAT_BURN,1
2021-06-06T18:48,FAT_BURN,1
2021-06-06T18:49,FAT_BURN,1
2021-06-06T18:50,FAT_BURN,1
2021-06-06T18:51,FAT_BURN,1
2021-06-06T18:52,FAT_BURN,1
2021-06-06T18:53,FAT_BURN,1
2021-06-06T18:54,FAT_BURN,1
2021-06-06T18:55,FAT_BURN,1
2021-06-06T18:56,FAT_BURN,1
2021-06-06T18:57,FAT_BURN,1
2021-06-06T18:59,FAT_BURN,1
2021-06-06T19:00,FAT_BURN,1
2021-06-06T19:01,FAT_BURN,1
2021-06-06T19:02,FAT_BURN,1
2021-06-06T19:03,FAT_BURN,1
2021-06-06T19:04,FAT_BURN,1
2021-06-06T19:05,FAT_BURN,1
2021-06-06T19:06,FAT_BURN,1
2021-06-06T19:09,FAT_BURN,1
2021-06-06T20:10,FAT_BURN,1
2021-06-07T07:55,FAT_BURN,1
2021-06-07T17:10,FAT_BURN,1
2021-06-07T17:11,FAT_BURN,1
2021-06-07T17:21,FAT_BURN,1
2021-06-07T17:33,FAT_BURN,1
2021-06-07T17:34,FAT_BURN,1
2021-06-07T17:35,FAT_BURN,1
2021-06-07T17:36,FAT_BURN,1
2021-06-07T17:37,FAT_BURN,1
2021-06-07T17:38,FAT_BURN,1
2021-06-07T17:39,FAT_BURN,1
2021-06-07T17:40,FAT_BURN,1
2021-06-07T17:41,FAT_BURN,1
2021-06-07T17:42,FAT_BURN,1
2021-06-07T17:43,FAT_BURN,1
2021-06-07T17:44,FAT_BURN,1
2021-06-07T17:45,FAT_BURN,1
2021-06-07T17:46,FAT_BURN,1
2021-06-07T17:47,FAT_BURN,1
2021-06-07T17:48,FAT_BURN,1
2021-06-07T17:49,FAT_BURN,1
2021-06-07T17:50,CARDIO,2
2021-06-07T17:51,FAT_BURN,1
2021-06-07T17:52,CARDIO,2
2021-06-07T17:53,CARDIO,2
2021-06-07T17:54,FAT_BURN,1
2021-06-07T17:55,FAT_BURN,1
2021-06-07T17:56,FAT_BURN,1
2021-06-07T17:58,FAT_BURN,1
2021-06-07T17:59,FAT_BURN,1
2021-06-07T18:00,FAT_BURN,1
2021-06-07T18:01,FAT_BURN,1
2021-06-07T18:02,FAT_BURN,1
2021-06-07T18:03,FAT_BURN,1
2021-06-07T18:04,FAT_BURN,1
2021-06-07T18:05,FAT_BURN,1
2021-06-07T18:06,FAT_BURN,1
2021-06-07T18:07,FAT_BURN,1
2021-06-07T18:08,FAT_BURN,1
2021-06-07T18:09,FAT_BURN,1
2021-06-07T18:10,FAT_BURN,1
2021-06-07T18:11,FAT_BURN,1
2021-06-07T18:12,FAT_BURN,1
2021-06-07T18:13,FAT_BURN,1
2021-06-07T18:14,FAT_BURN,1
2021-06-07T18:15,FAT_BURN,1
2021-06-07T18:16,FAT_BURN,1
2021-06-07T18:17,FAT_BURN,1
2021-06-07T18:18,FAT_BURN,1
2021-06-07T18:19,FAT_BURN,1
2021-06-07T18:21,FAT_BURN,1
2021-06-07T18:22,FAT_BURN,1
2021-06-07T18:23,FAT_BURN,1
2021-06-07T18:24,FAT_BURN,1
2021-06-07T18:25,FAT_BURN,1
2021-06-07T18:26,FAT_BURN,1
2021-06-07T19:12,FAT_BURN,1
2021-06-07T19:13,FAT_BURN,1
2021-06-07T19:14,FAT_BURN,1
2021-06-07T19:15,FAT_BURN,1
2021-06-07T19:16,FAT_BURN,1
2021-06-07T19:17,FAT_BURN,1
2021-06-07T19:18,FAT_BURN,1
2021-06-07T19:19,FAT_BURN,1
2021-06-07T19:20,FAT_BURN,1
2021-06-07T19:21,FAT_BURN,1
2021-06-07T19:26,FAT_BURN,1
2021-06-07T19:28,FAT_BURN,1
2021-06-07T19:31,FAT_BURN,1
2021-06-07T19:37,FAT_BURN,1
2021-06-07T19:38,FAT_BURN,1
2021-06-07T19:39,FAT_BURN,1
2021-06-07T19:41,FAT_BURN,1
2021-06-07T19:44,FAT_BURN,1
2021-06-08T08:17,FAT_BURN,1
2021-06-08T08:18,FAT_BURN,1
2021-06-08T08:19,FAT_BURN,1
2021-06-08T13:52,FAT_BURN,1
2021-06-08T17:40,FAT_BURN,1
2021-06-08T17:41,FAT_BURN,1
2021-06-08T17:42,FAT_BURN,1
2021-06-08T17:43,FAT_BURN,1
2021-06-08T17:44,FAT_BURN,1
2021-06-08T17:45,FAT_BURN,1
2021-06-08T17:46,FAT_BURN,1
2021-06-08T17:47,FAT_BURN,1
2021-06-08T17:48,FAT_BURN,1
2021-06-08T17:49,FAT_BURN,1
2021-06-08T17:50,FAT_BURN,1
2021-06-08T17:51,FAT_BURN,1
2021-06-08T17:52,FAT_BURN,1
2021-06-08T17:53,FAT_BURN,1
2021-06-08T17:55,FAT_BURN,1
2021-06-08T18:36,FAT_BURN,1
2021-06-08T18:37,FAT_BURN,1
2021-06-08T19:25,FAT_BURN,1
2021-06-08T19:26,FAT_BURN,1
2021-06-08T19:27,FAT_BURN,1
2021-06-08T19:28,FAT_BURN,1
2021-06-08T19:29,FAT_BURN,1
2021-06-08T19:30,FAT_BURN,1
2021-06-08T19:31,FAT_BURN,1
2021-06-08T19:32,FAT_BURN,1
2021-06-08T19:33,FAT_BURN,1
2021-06-08T19:34,FAT_BURN,1
2021-06-08T19:35,FAT_BURN,1
2021-06-08T20:04,FAT_BURN,1
2021-06-08T20:05,FAT_BURN,1
2021-06-08T20:06,FAT_BURN,1
2021-06-08T20:07,FAT_BURN,1
2021-06-08T20:10,FAT_BURN,1
2021-06-08T20:16,FAT_BURN,1
2021-06-08T20:18,FAT_BURN,1
2021-06-08T20:19,FAT_BURN,1
2021-06-08T20:20,FAT_BURN,1
2021-06-08T20:21,FAT_BURN,1
2021-06-08T21:20,FAT_BURN,1
2021-06-08T21:21,CARDIO,2
2021-06-08T21:22,FAT_BURN,1
2021-06-08T21:23,FAT_BURN,1
2021-06-08T21:24,FAT_BURN,1
2021-06-08T21:25,FAT_BURN,1
2021-06-08T21:26,FAT_BURN,1
2021-06-08T21:27,FAT_BURN,1
2021-06-08T21:28,FAT_BURN,1
2021-06-08T21:29,FAT_BURN,1
2021-06-08T21:30,FAT_BURN,1
2021-06-08T21:31,FAT_BURN,1
2021-06-08T21:32,FAT_BURN,1
2021-06-08T21:33,FAT_BURN,1
2021-06-08T21:34,FAT_BURN,1
2021-06-08T21:35,FAT_BURN,1
2021-06-08T21:36,FAT_BURN,1
2021-06-08T21:37,FAT_BURN,1
2021-06-08T21:38,FAT_BURN,1
2021-06-08T21:39,FAT_BURN,1
2021-06-08T21:40,FAT_BURN,1
2021-06-08T21:41,FAT_BURN,1
2021-06-08T21:43,FAT_BURN,1
2021-06-08T21:44,FAT_BURN,1
2021-06-08T21:45,FAT_BURN,1
2021-06-08T21:46,FAT_BURN,1
2021-06-08T21:47,FAT_BURN,1
2021-06-08T23:17,FAT_BURN,1
2021-06-09T07:18,FAT_BURN,1
2021-06-09T07:19,FAT_BURN,1
2021-06-09T07:20,FAT_BURN,1
2021-06-09T07:21,FAT_BURN,1
2021-06-09T07:24,FAT_BURN,1
2021-06-09T08:50,FAT_BURN,1
2021-06-09T08:52,FAT_BURN,1
2021-06-09T08:53,FAT_BURN,1
2021-06-09T08:57,FAT_BURN,1
2021-06-09T08:58,CARDIO,2
2021-06-09T08:59,CARDIO,2
2021-06-09T09:00,CARDIO,2
2021-06-09T09:01,FAT_BURN,1
2021-06-09T09:02,FAT_BURN,1
2021-06-09T09:03,FAT_BURN,1
2021-06-09T09:04,FAT_BURN,1
2021-06-09T09:10,FAT_BURN,1
2021-06-09T11:56,FAT_BURN,1
2021-06-09T11:57,FAT_BURN,1
2021-06-09T11:58,CARDIO,2
2021-06-09T11:59,CARDIO,2
2021-06-09T12:00,CARDIO,2
2021-06-09T12:01,CARDIO,2
2021-06-09T12:02,CARDIO,2
2021-06-09T12:03,FAT_BURN,1
2021-06-09T12:04,CARDIO,2
2021-06-09T12:05,FAT_BURN,1
2021-06-09T12:06,FAT_BURN,1
2021-06-09T12:07,FAT_BURN,1
2021-06-09T18:31,FAT_BURN,1
2021-06-09T18:32,FAT_BURN,1
2021-06-09T18:33,FAT_BURN,1
2021-06-09T18:34,FAT_BURN,1
2021-06-09T19:01,FAT_BURN,1
2021-06-09T19:28,FAT_BURN,1
2021-06-09T19:29,FAT_BURN,1
2021-06-10T14:03,FAT_BURN,1
2021-06-10T14:04,FAT_BURN,1
2021-06-10T14:05,FAT_BURN,1
2021-06-10T14:06,CARDIO,2
2021-06-10T14:07,CARDIO,2
2021-06-10T14:08,FAT_BURN,1
2021-06-10T14:09,FAT_BURN,1
2021-06-10T14:10,FAT_BURN,1
2021-06-10T16:58,FAT_BURN,1
2021-06-10T16:59,CARDIO,2
2021-06-10T17:00,FAT_BURN,1
2021-06-10T17:01,FAT_BURN,1
2021-06-10T17:02,FAT_BURN,1
2021-06-10T17:03,FAT_BURN,1
2021-06-10T17:59,FAT_BURN,1
2021-06-10T19:03,FAT_BURN,1
2021-06-10T19:04,FAT_BURN,1
2021-06-10T19:38,FAT_BURN,1
2021-06-10T19:39,FAT_BURN,1
2021-06-10T19:40,FAT_BURN,1
2021-06-10T19:41,FAT_BURN,1
2021-06-10T19:42,FAT_BURN,1
2021-06-10T19:54,FAT_BURN,1
2021-06-10T19:55,FAT_BURN,1
2021-06-11T09:31,FAT_BURN,1
2021-06-11T18:01,FAT_BURN,1
2021-06-11T18:03,FAT_BURN,1
2021-06-11T18:04,FAT_BURN,1
2021-06-11T18:05,FAT_BURN,1
2021-06-11T18:23,FAT_BURN,1
2021-06-11T18:24,FAT_BURN,1
2021-06-11T18:25,FAT_BURN,1
2021-06-11T18:26,FAT_BURN,1
2021-06-11T18:27,FAT_BURN,1
2021-06-11T18:28,FAT_BURN,1
2021-06-11T18:29,FAT_BURN,1
2021-06-11T18:30,FAT_BURN,1
2021-06-12T09:40,FAT_BURN,1
2021-06-12T09:53,FAT_BURN,1
2021-06-12T10:10,FAT_BURN,1
2021-06-12T10:17,FAT_BURN,1
2021-06-12T10:19,FAT_BURN,1
2021-06-12T10:20,FAT_BURN,1
2021-06-12T12:37,FAT_BURN,1
2021-06-12T12:38,FAT_BURN,1
2021-06-13T08:52,FAT_BURN,1
2021-06-13T08:53,FAT_BURN,1
2021-06-13T10:50,FAT_BURN,1
2021-06-13T10:51,FAT_BURN,1
2021-06-13T10:52,FAT_BURN,1
2021-06-13T10:53,FAT_BURN,1
2021-06-13T10:54,FAT_BURN,1
2021-06-13T10:58,FAT_BURN,1
2021-06-13T10:59,FAT_BURN,1
2021-06-13T11:00,FAT_BURN,1
2021-06-13T11:11,FAT_BURN,1
2021-06-13T11:12,FAT_BURN,1
2021-06-13T11:13,FAT_BURN,1
2021-06-13T11:15,FAT_BURN,1
